document_name,doc_type,page,item_id,item_text,platform,risk,acceptance_expected,status,messy_flag
Document 7 - SOP - Heart Rate Monitor Application,SOP,65,SOP-065-01,Display current BPM with timestamp,Android/iOS,High,Audit/event record shall be generated where applicable.,Approved?,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,65,SOP-065-02,Audit user actions,Bluetooth Sensor,High,Data shall be encrypted in transit and at rest.,In Review,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,65,SOP_65.3,Support caregiver view,Notification Service,Not ranked,Audit/event record shall be generated where applicable.,Approved?,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,65,SOP_65.4,Generate high/low heart-rate alert,Notification Service,High,TBD by clinical SME - intentionally incomplete.,Draft,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,65,SOP-065-05,Export readings as PDF/CSV,Android/iOS,TBD,System shall complete the action without data loss.,Rejected once,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,66,SOP-066-01,Notification retry and suppression,Backend API,Not ranked,Data shall be encrypted in transit and at rest.,Draft,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,66,SOP-066-02,Export readings as PDF/CSV,Bluetooth Sensor,Medium,Result must be visible in mobile UI within expected time.,Approved?,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,66,SOP-066-03,Biometric login option,Local DB,High,Data shall be encrypted in transit and at rest.,In Review,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,66,SOP-066-04,Capture heart rate from paired device,Notification Service,Medium,User shall receive clear error message on failure.,Approved?,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,66,SOP-066-05,Handle offline mode,Notification Service,High,TBD by clinical SME - intentionally incomplete.,Pending QA,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,67,SOP-067-01,Sync readings to cloud API,Android/iOS,TBD,Audit/event record shall be generated where applicable.,Pending QA,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,67,SOP_67.2,Handle offline mode,iOS,Medium,Audit/event record shall be generated where applicable.,Rejected once,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,67,SOP-067-03,Show trend chart for 7/30/90 days,Bluetooth Sensor,Low,Audit/event record shall be generated where applicable.,Approved?,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,67,SOP-067-04,Audit user actions,Bluetooth Sensor,Medium,System shall complete the action without data loss.,Draft,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,67,SOP-067-05,Manual heart rate entry when device unavailable,Notification Service,High,User shall receive clear error message on failure.,Approved?,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,68,SOP-068-01,Validate sensor data range,Android,Not ranked,Audit/event record shall be generated where applicable.,Approved?,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,68,SOP-068-02,Export readings as PDF/CSV,iOS,Not ranked,User shall receive clear error message on failure.,Draft,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,68,SOP-068-03,Support caregiver view,Android,Medium,TBD by clinical SME - intentionally incomplete.,Draft,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,68,SOP_68.4,Display current BPM with timestamp,Android,Medium,Audit/event record shall be generated where applicable.,In Review,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,68,SOP-068-05,Audit user actions,Local DB,TBD,TBD by clinical SME - intentionally incomplete.,In Review,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,69,SOP-069-01,Generate high/low heart-rate alert,iOS,TBD,System shall complete the action without data loss.,Approved?,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,69,SOP-069-02,Handle offline mode,Local DB,High,Data shall be encrypted in transit and at rest.,Approved?,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,69,SOP-069-03,Store readings securely on device,Bluetooth Sensor,Not ranked,Result must be visible in mobile UI within expected time.,Pending QA,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,69,SOP-069-04,Sync readings to cloud API,Android/iOS,Low,System shall complete the action without data loss.,Rejected once,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,69,SOP-069-05,Battery and Bluetooth warning,Backend API,Low,Audit/event record shall be generated where applicable.,Pending QA,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,70,SOP-070-01,Sync readings to cloud API,Local DB,Medium,Audit/event record shall be generated where applicable.,In Review,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,70,SOP-070-02,Capture heart rate from paired device,Cloud Sync,Low,User shall receive clear error message on failure.,In Review,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,70,SOP-070-03,Consent capture and privacy notice,Bluetooth Sensor,Low,System shall complete the action without data loss.,Draft,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,70,SOP_70.4,Display current BPM with timestamp,Backend API,High,System shall complete the action without data loss.,Need SME,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,70,SOP_70.5,Validate sensor data range,Local DB,Not ranked,Result must be visible in mobile UI within expected time.,Draft,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,71,SOP-071-01,Generate high/low heart-rate alert,Backend API,Low,User shall receive clear error message on failure.,In Review,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,71,SOP-071-02,Export readings as PDF/CSV,Android/iOS,Medium,User shall receive clear error message on failure.,In Review,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,71,SOP-071-03,Biometric login option,Android,High,User shall receive clear error message on failure.,Draft,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,71,SOP_71.4,Biometric login option,Backend API,Medium,Result must be visible in mobile UI within expected time.,Rejected once,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,71,SOP-071-05,Manual heart rate entry when device unavailable,Android,Low,TBD by clinical SME - intentionally incomplete.,Need SME,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,72,SOP-072-01,Battery and Bluetooth warning,Android,Not ranked,Audit/event record shall be generated where applicable.,Pending QA,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,72,SOP_72.2,Notification retry and suppression,Bluetooth Sensor,Low,Result must be visible in mobile UI within expected time.,Approved?,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,72,SOP-072-03,Validate sensor data range,Local DB,Low,Data shall be encrypted in transit and at rest.,Need SME,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,72,SOP-072-04,Sync readings to cloud API,Notification Service,High,Result must be visible in mobile UI within expected time.,Need SME,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,72,SOP-072-05,Support caregiver view,Android/iOS,High,TBD by clinical SME - intentionally incomplete.,Draft,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,73,SOP-073-01,Biometric login option,Local DB,Medium,Data shall be encrypted in transit and at rest.,In Review,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,73,SOP-073-02,Display current BPM with timestamp,Android/iOS,Medium,System shall complete the action without data loss.,Approved?,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,73,SOP-073-03,Capture heart rate from paired device,Bluetooth Sensor,Medium,Audit/event record shall be generated where applicable.,In Review,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,73,SOP-073-04,Handle offline mode,iOS,TBD,User shall receive clear error message on failure.,Pending QA,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,73,SOP-073-05,Display current BPM with timestamp,Bluetooth Sensor,High,Audit/event record shall be generated where applicable.,In Review,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,74,SOP-074-01,Notification retry and suppression,Local DB,High,User shall receive clear error message on failure.,In Review,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,74,SOP-074-02,Capture heart rate from paired device,Bluetooth Sensor,Medium,TBD by clinical SME - intentionally incomplete.,Pending QA,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,74,SOP-074-03,Support caregiver view,Bluetooth Sensor,Medium,Data shall be encrypted in transit and at rest.,Rejected once,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,74,SOP_74.4,Support caregiver view,Local DB,Low,TBD by clinical SME - intentionally incomplete.,Pending QA,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,74,SOP-074-05,Consent capture and privacy notice,Notification Service,Low,TBD by clinical SME - intentionally incomplete.,In Review,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,75,SOP-075-01,Notification retry and suppression,Android/iOS,Not ranked,System shall complete the action without data loss.,Need SME,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,75,SOP-075-02,Sync readings to cloud API,Android/iOS,High,Audit/event record shall be generated where applicable.,Pending QA,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,75,SOP_75.3,Audit user actions,Local DB,High,System shall complete the action without data loss.,Approved?,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,75,SOP-075-04,Generate high/low heart-rate alert,Notification Service,Medium,System shall complete the action without data loss.,In Review,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,75,SOP-075-05,Show trend chart for 7/30/90 days,iOS,High,System shall complete the action without data loss.,Approved?,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,76,SOP-076-01,Consent capture and privacy notice,Android/iOS,Not ranked,Data shall be encrypted in transit and at rest.,Need SME,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,76,SOP-076-02,Generate high/low heart-rate alert,iOS,Not ranked,Data shall be encrypted in transit and at rest.,Need SME,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,76,SOP-076-03,Audit user actions,Android,Medium,Audit/event record shall be generated where applicable.,Rejected once,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,76,SOP-076-04,Generate high/low heart-rate alert,Local DB,Low,Result must be visible in mobile UI within expected time.,Pending QA,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,76,SOP_76.5,Notification retry and suppression,Bluetooth Sensor,TBD,User shall receive clear error message on failure.,In Review,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,77,SOP-077-01,Generate high/low heart-rate alert,Android,Not ranked,System shall complete the action without data loss.,Approved?,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,77,SOP_77.2,Notification retry and suppression,iOS,Low,User shall receive clear error message on failure.,Approved?,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,77,SOP-077-03,Manual heart rate entry when device unavailable,Bluetooth Sensor,Low,Audit/event record shall be generated where applicable.,Approved?,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,77,SOP-077-04,Consent capture and privacy notice,Bluetooth Sensor,TBD,Result must be visible in mobile UI within expected time.,In Review,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,77,SOP-077-05,Show trend chart for 7/30/90 days,Android/iOS,Not ranked,Result must be visible in mobile UI within expected time.,Rejected once,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,78,SOP-078-01,Display current BPM with timestamp,Local DB,Not ranked,Audit/event record shall be generated where applicable.,Rejected once,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,78,SOP-078-02,Notification retry and suppression,Android/iOS,Not ranked,Data shall be encrypted in transit and at rest.,Rejected once,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,78,SOP-078-03,Sync readings to cloud API,Local DB,High,System shall complete the action without data loss.,Need SME,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,78,SOP_78.4,Manual heart rate entry when device unavailable,Android,Medium,TBD by clinical SME - intentionally incomplete.,Need SME,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,78,SOP_78.5,Capture heart rate from paired device,Cloud Sync,Low,TBD by clinical SME - intentionally incomplete.,Pending QA,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,79,SOP-079-01,Display current BPM with timestamp,Android/iOS,Not ranked,System shall complete the action without data loss.,Need SME,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,79,SOP-079-02,Capture heart rate from paired device,Backend API,Medium,Result must be visible in mobile UI within expected time.,Rejected once,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,79,SOP_79.3,Consent capture and privacy notice,Cloud Sync,Low,Data shall be encrypted in transit and at rest.,Approved?,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,79,SOP-079-04,Display current BPM with timestamp,Local DB,TBD,User shall receive clear error message on failure.,Rejected once,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,79,SOP-079-05,Notification retry and suppression,Cloud Sync,TBD,User shall receive clear error message on failure.,In Review,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,80,SOP_80.1,Capture heart rate from paired device,Notification Service,High,System shall complete the action without data loss.,Need SME,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,80,SOP-080-02,Show trend chart for 7/30/90 days,Local DB,Medium,User shall receive clear error message on failure.,Approved?,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,80,SOP-080-03,Manual heart rate entry when device unavailable,Android,Medium,Audit/event record shall be generated where applicable.,In Review,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,80,SOP_80.4,Show trend chart for 7/30/90 days,Local DB,High,System shall complete the action without data loss.,Draft,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,80,SOP-080-05,Battery and Bluetooth warning,Local DB,Medium,Data shall be encrypted in transit and at rest.,In Review,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,81,SOP-081-01,Sync readings to cloud API,Android,Medium,System shall complete the action without data loss.,Pending QA,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,81,SOP-081-02,Validate sensor data range,iOS,High,Data shall be encrypted in transit and at rest.,In Review,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,81,SOP-081-03,Validate sensor data range,iOS,High,Result must be visible in mobile UI within expected time.,Rejected once,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,81,SOP-081-04,Manual heart rate entry when device unavailable,Local DB,Low,Audit/event record shall be generated where applicable.,Pending QA,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,81,SOP-081-05,Handle offline mode,Cloud Sync,Not ranked,System shall complete the action without data loss.,In Review,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,82,SOP_82.1,Export readings as PDF/CSV,Android,Medium,Audit/event record shall be generated where applicable.,In Review,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,82,SOP-082-02,Battery and Bluetooth warning,Android/iOS,Low,Result must be visible in mobile UI within expected time.,In Review,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,82,SOP-082-03,Store readings securely on device,Local DB,Not ranked,Audit/event record shall be generated where applicable.,Need SME,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,82,SOP-082-04,Consent capture and privacy notice,Bluetooth Sensor,High,Audit/event record shall be generated where applicable.,Draft,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,82,SOP_82.5,Sync readings to cloud API,Bluetooth Sensor,Medium,Audit/event record shall be generated where applicable.,Draft,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,83,SOP-083-01,Biometric login option,Local DB,Not ranked,System shall complete the action without data loss.,In Review,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,83,SOP-083-02,Handle offline mode,Android,TBD,Data shall be encrypted in transit and at rest.,Need SME,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,83,SOP-083-03,Store readings securely on device,Android/iOS,High,User shall receive clear error message on failure.,Approved?,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,83,SOP-083-04,Show trend chart for 7/30/90 days,Backend API,High,System shall complete the action without data loss.,Draft,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,83,SOP-083-05,Notification retry and suppression,Android,Medium,Data shall be encrypted in transit and at rest.,Need SME,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,84,SOP-084-01,Export readings as PDF/CSV,Android,Not ranked,Result must be visible in mobile UI within expected time.,Draft,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,84,SOP-084-02,Validate sensor data range,iOS,Not ranked,Result must be visible in mobile UI within expected time.,Approved?,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,84,SOP-084-03,Notification retry and suppression,iOS,Medium,System shall complete the action without data loss.,Rejected once,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,84,SOP-084-04,Sync readings to cloud API,Bluetooth Sensor,High,Audit/event record shall be generated where applicable.,Rejected once,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,84,SOP-084-05,Battery and Bluetooth warning,Local DB,TBD,System shall complete the action without data loss.,In Review,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,85,SOP_85.1,Store readings securely on device,Android/iOS,TBD,System shall complete the action without data loss.,Need SME,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,85,SOP-085-02,Manual heart rate entry when device unavailable,iOS,TBD,Data shall be encrypted in transit and at rest.,Need SME,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,85,SOP-085-03,Consent capture and privacy notice,Backend API,Medium,TBD by clinical SME - intentionally incomplete.,Approved?,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,85,SOP-085-04,Validate sensor data range,iOS,Low,System shall complete the action without data loss.,Approved?,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,85,SOP-085-05,Validate sensor data range,Bluetooth Sensor,High,System shall complete the action without data loss.,Rejected once,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,86,SOP-086-01,Sync readings to cloud API,Bluetooth Sensor,Not ranked,System shall complete the action without data loss.,In Review,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,86,SOP_86.2,Audit user actions,Cloud Sync,Low,Audit/event record shall be generated where applicable.,Draft,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,86,SOP-086-03,Audit user actions,Android,Low,Data shall be encrypted in transit and at rest.,Approved?,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,86,SOP-086-04,Generate high/low heart-rate alert,iOS,Not ranked,Result must be visible in mobile UI within expected time.,In Review,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,86,SOP-086-05,Export readings as PDF/CSV,Local DB,Medium,TBD by clinical SME - intentionally incomplete.,In Review,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,87,SOP_87.1,Battery and Bluetooth warning,Notification Service,Not ranked,Audit/event record shall be generated where applicable.,Rejected once,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,87,SOP-087-02,Consent capture and privacy notice,iOS,High,Data shall be encrypted in transit and at rest.,Rejected once,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,87,SOP_87.3,Handle offline mode,Android/iOS,Not ranked,TBD by clinical SME - intentionally incomplete.,Pending QA,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,87,SOP-087-04,Biometric login option,Android/iOS,TBD,System shall complete the action without data loss.,Draft,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,87,SOP-087-05,Store readings securely on device,Android,Not ranked,TBD by clinical SME - intentionally incomplete.,In Review,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,88,SOP-088-01,Validate sensor data range,Bluetooth Sensor,High,Result must be visible in mobile UI within expected time.,Rejected once,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,88,SOP-088-02,Display current BPM with timestamp,Bluetooth Sensor,Medium,User shall receive clear error message on failure.,Draft,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,88,SOP-088-03,Store readings securely on device,Bluetooth Sensor,High,Audit/event record shall be generated where applicable.,Rejected once,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,88,SOP-088-04,Battery and Bluetooth warning,iOS,High,User shall receive clear error message on failure.,Need SME,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,88,SOP-088-05,Capture heart rate from paired device,Bluetooth Sensor,TBD,Data shall be encrypted in transit and at rest.,Draft,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,89,SOP_89.1,Notification retry and suppression,Bluetooth Sensor,High,System shall complete the action without data loss.,Pending QA,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,89,SOP-089-02,Display current BPM with timestamp,Backend API,Low,User shall receive clear error message on failure.,Need SME,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,89,SOP_89.3,Export readings as PDF/CSV,Local DB,TBD,Audit/event record shall be generated where applicable.,Need SME,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,89,SOP-089-04,Support caregiver view,Local DB,Low,Data shall be encrypted in transit and at rest.,In Review,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,89,SOP-089-05,Audit user actions,Cloud Sync,Low,Audit/event record shall be generated where applicable.,Draft,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,90,SOP-090-01,Consent capture and privacy notice,Backend API,Low,Audit/event record shall be generated where applicable.,Pending QA,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,90,SOP-090-02,Store readings securely on device,Bluetooth Sensor,Medium,User shall receive clear error message on failure.,In Review,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,90,SOP-090-03,Support caregiver view,iOS,Low,Result must be visible in mobile UI within expected time.,Rejected once,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,90,SOP-090-04,Handle offline mode,Bluetooth Sensor,TBD,Data shall be encrypted in transit and at rest.,In Review,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,90,SOP-090-05,Support caregiver view,Android/iOS,Medium,Result must be visible in mobile UI within expected time.,Draft,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,91,SOP-091-01,Handle offline mode,Bluetooth Sensor,Low,User shall receive clear error message on failure.,In Review,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,91,SOP-091-02,Support caregiver view,Android,High,Data shall be encrypted in transit and at rest.,Approved?,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,91,SOP-091-03,Support caregiver view,Android,Not ranked,TBD by clinical SME - intentionally incomplete.,Pending QA,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,91,SOP-091-04,Notification retry and suppression,Local DB,Low,Data shall be encrypted in transit and at rest.,Draft,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,91,SOP_91.5,Notification retry and suppression,Android,Low,System shall complete the action without data loss.,Draft,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,92,SOP-092-01,Sync readings to cloud API,Local DB,Medium,Data shall be encrypted in transit and at rest.,Approved?,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,92,SOP_92.2,Notification retry and suppression,iOS,High,User shall receive clear error message on failure.,Rejected once,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,92,SOP-092-03,Display current BPM with timestamp,Bluetooth Sensor,High,System shall complete the action without data loss.,Pending QA,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,92,SOP-092-04,Capture heart rate from paired device,Android/iOS,Not ranked,TBD by clinical SME - intentionally incomplete.,Approved?,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,92,SOP-092-05,Support caregiver view,iOS,Low,Audit/event record shall be generated where applicable.,Draft,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,93,SOP-093-01,Audit user actions,Cloud Sync,TBD,Audit/event record shall be generated where applicable.,Pending QA,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,93,SOP-093-02,Show trend chart for 7/30/90 days,Notification Service,Low,User shall receive clear error message on failure.,Pending QA,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,93,SOP-093-03,Handle offline mode,Bluetooth Sensor,Not ranked,User shall receive clear error message on failure.,Rejected once,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,93,SOP-093-04,Notification retry and suppression,Android/iOS,Low,Result must be visible in mobile UI within expected time.,Need SME,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,93,SOP-093-05,Battery and Bluetooth warning,Android/iOS,Medium,System shall complete the action without data loss.,Draft,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,94,SOP-094-01,Validate sensor data range,Notification Service,High,TBD by clinical SME - intentionally incomplete.,Approved?,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,94,SOP-094-02,Audit user actions,Local DB,Low,Data shall be encrypted in transit and at rest.,In Review,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,94,SOP-094-03,Validate sensor data range,Android,Low,Audit/event record shall be generated where applicable.,Need SME,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,94,SOP-094-04,Display current BPM with timestamp,Bluetooth Sensor,Low,User shall receive clear error message on failure.,Draft,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,94,SOP_94.5,Consent capture and privacy notice,Bluetooth Sensor,Not ranked,Data shall be encrypted in transit and at rest.,Draft,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,95,SOP-095-01,Consent capture and privacy notice,Local DB,Low,Audit/event record shall be generated where applicable.,In Review,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,95,SOP-095-02,Display current BPM with timestamp,Cloud Sync,TBD,System shall complete the action without data loss.,Need SME,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,95,SOP-095-03,Manual heart rate entry when device unavailable,Backend API,TBD,Result must be visible in mobile UI within expected time.,Rejected once,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,95,SOP-095-04,Manual heart rate entry when device unavailable,Local DB,Medium,TBD by clinical SME - intentionally incomplete.,Rejected once,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,95,SOP-095-05,Store readings securely on device,Backend API,TBD,System shall complete the action without data loss.,In Review,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,96,SOP_96.1,Audit user actions,Android/iOS,Low,User shall receive clear error message on failure.,Pending QA,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,96,SOP-096-02,Manual heart rate entry when device unavailable,iOS,Medium,TBD by clinical SME - intentionally incomplete.,Draft,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,96,SOP_96.3,Support caregiver view,Backend API,Not ranked,Data shall be encrypted in transit and at rest.,In Review,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,96,SOP-096-04,Manual heart rate entry when device unavailable,Cloud Sync,High,Audit/event record shall be generated where applicable.,Draft,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,96,SOP_96.5,Export readings as PDF/CSV,Cloud Sync,Not ranked,Audit/event record shall be generated where applicable.,Rejected once,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,97,SOP-097-01,Biometric login option,Backend API,High,TBD by clinical SME - intentionally incomplete.,In Review,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,97,SOP-097-02,Audit user actions,Local DB,TBD,System shall complete the action without data loss.,Approved?,missing owner
