document_name,doc_type,page,item_id,item_text,platform,risk,acceptance_expected,status,messy_flag
Document 1 - URS - Heart Rate Monitor Application,URS,67,URS-067-02,Audit user actions,Android/iOS,TBD,System shall complete the action without data loss.,Draft,manual note
Document 1 - URS - Heart Rate Monitor Application,URS,67,URS-067-03,Biometric login option,Cloud Sync,High,User shall receive clear error message on failure.,Draft,manual note
Document 1 - URS - Heart Rate Monitor Application,URS,67,URS-067-04,Manual heart rate entry when device unavailable,Notification Service,Medium,Result must be visible in mobile UI within expected time.,Draft,old text retained
Document 1 - URS - Heart Rate Monitor Application,URS,67,URS-067-05,Biometric login option,Backend API,Medium,Data shall be encrypted in transit and at rest.,Pending QA,manual note
Document 1 - URS - Heart Rate Monitor Application,URS,68,URS-068-01,Audit user actions,Backend API,High,System shall complete the action without data loss.,Approved?,old text retained
Document 1 - URS - Heart Rate Monitor Application,URS,68,URS_68.2,Store readings securely on device,Bluetooth Sensor,Medium,User shall receive clear error message on failure.,Pending QA,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,68,URS-068-03,Biometric login option,Bluetooth Sensor,Not ranked,Audit/event record shall be generated where applicable.,Need SME,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,68,URS_68.4,Notification retry and suppression,Cloud Sync,Low,Audit/event record shall be generated where applicable.,Pending QA,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,68,URS_68.5,Validate sensor data range,Bluetooth Sensor,Medium,System shall complete the action without data loss.,Approved?,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,69,URS_69.1,Display current BPM with timestamp,Cloud Sync,Low,User shall receive clear error message on failure.,Pending QA,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,69,URS-069-02,Manual heart rate entry when device unavailable,Bluetooth Sensor,Not ranked,Result must be visible in mobile UI within expected time.,Rejected once,old text retained
Document 1 - URS - Heart Rate Monitor Application,URS,69,URS-069-03,Sync readings to cloud API,Bluetooth Sensor,Medium,System shall complete the action without data loss.,Rejected once,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,69,URS-069-04,Biometric login option,Backend API,Not ranked,Result must be visible in mobile UI within expected time.,Approved?,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,69,URS-069-05,Manual heart rate entry when device unavailable,Cloud Sync,TBD,TBD by clinical SME - intentionally incomplete.,Draft,old text retained
Document 1 - URS - Heart Rate Monitor Application,URS,70,URS-070-01,Battery and Bluetooth warning,iOS,Low,TBD by clinical SME - intentionally incomplete.,In Review,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,70,URS-070-02,Consent capture and privacy notice,iOS,Not ranked,System shall complete the action without data loss.,Approved?,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,70,URS_70.3,Support caregiver view,Local DB,Medium,User shall receive clear error message on failure.,In Review,RAG TEST CHUNK
Document 1 - URS - Heart Rate Monitor Application,URS,70,URS_70.4,Support caregiver view,iOS,High,User shall receive clear error message on failure.,Approved?,RAG TEST CHUNK
Document 1 - URS - Heart Rate Monitor Application,URS,70,URS-070-05,Show trend chart for 7/30/90 days,Local DB,High,Result must be visible in mobile UI within expected time.,Pending QA,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,71,URS-071-01,Manual heart rate entry when device unavailable,Notification Service,High,TBD by clinical SME - intentionally incomplete.,Pending QA,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,71,URS_71.2,Export readings as PDF/CSV,Bluetooth Sensor,TBD,Result must be visible in mobile UI within expected time.,In Review,RAG TEST CHUNK
Document 1 - URS - Heart Rate Monitor Application,URS,71,URS-071-03,Generate high/low heart-rate alert,Android,Not ranked,Audit/event record shall be generated where applicable.,In Review,??
Document 1 - URS - Heart Rate Monitor Application,URS,71,URS-071-04,Show trend chart for 7/30/90 days,Cloud Sync,Not ranked,System shall complete the action without data loss.,Need SME,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,71,URS-071-05,Capture heart rate from paired device,Android/iOS,Not ranked,System shall complete the action without data loss.,Draft,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,72,URS-072-01,Biometric login option,Android/iOS,TBD,Result must be visible in mobile UI within expected time.,Draft,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,72,URS-072-02,Handle offline mode,Local DB,Not ranked,System shall complete the action without data loss.,Draft,manual note
Document 1 - URS - Heart Rate Monitor Application,URS,72,URS-072-03,Manual heart rate entry when device unavailable,Notification Service,Not ranked,User shall receive clear error message on failure.,Need SME,REVIEW-LATER
Document 1 - URS - Heart Rate Monitor Application,URS,72,URS-072-04,Handle offline mode,Notification Service,High,TBD by clinical SME - intentionally incomplete.,Pending QA,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,72,URS-072-05,Biometric login option,Android,High,User shall receive clear error message on failure.,Pending QA,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,73,URS-073-01,Export readings as PDF/CSV,Notification Service,Low,Audit/event record shall be generated where applicable.,Need SME,REVIEW-LATER
Document 1 - URS - Heart Rate Monitor Application,URS,73,URS-073-02,Sync readings to cloud API,Local DB,TBD,Result must be visible in mobile UI within expected time.,Need SME,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,73,URS-073-03,Validate sensor data range,Android,Low,System shall complete the action without data loss.,Approved?,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,73,URS-073-04,Export readings as PDF/CSV,Backend API,TBD,User shall receive clear error message on failure.,Rejected once,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,73,URS-073-05,Manual heart rate entry when device unavailable,Notification Service,TBD,TBD by clinical SME - intentionally incomplete.,In Review,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,74,URS_74.1,Biometric login option,Android/iOS,TBD,Data shall be encrypted in transit and at rest.,Draft,REVIEW-LATER
Document 1 - URS - Heart Rate Monitor Application,URS,74,URS-074-02,Support caregiver view,Notification Service,TBD,Result must be visible in mobile UI within expected time.,Rejected once,old text retained
Document 1 - URS - Heart Rate Monitor Application,URS,74,URS-074-03,Biometric login option,Notification Service,TBD,Result must be visible in mobile UI within expected time.,Approved?,??
Document 1 - URS - Heart Rate Monitor Application,URS,74,URS_74.4,Capture heart rate from paired device,Android,Not ranked,Result must be visible in mobile UI within expected time.,Pending QA,??
Document 1 - URS - Heart Rate Monitor Application,URS,74,URS-074-05,Manual heart rate entry when device unavailable,Bluetooth Sensor,Medium,Data shall be encrypted in transit and at rest.,Approved?,??
Document 1 - URS - Heart Rate Monitor Application,URS,75,URS-075-01,Generate high/low heart-rate alert,Local DB,Not ranked,User shall receive clear error message on failure.,In Review,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,75,URS-075-02,Handle offline mode,Notification Service,Not ranked,System shall complete the action without data loss.,In Review,REVIEW-LATER
Document 1 - URS - Heart Rate Monitor Application,URS,75,URS-075-03,Store readings securely on device,Bluetooth Sensor,Not ranked,User shall receive clear error message on failure.,Rejected once,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,75,URS-075-04,Display current BPM with timestamp,Backend API,Low,Audit/event record shall be generated where applicable.,Approved?,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,75,URS-075-05,Generate high/low heart-rate alert,Android/iOS,Medium,System shall complete the action without data loss.,Rejected once,manual note
Document 1 - URS - Heart Rate Monitor Application,URS,76,URS_76.1,Notification retry and suppression,Android/iOS,Medium,Result must be visible in mobile UI within expected time.,Approved?,REVIEW-LATER
Document 1 - URS - Heart Rate Monitor Application,URS,76,URS-076-02,Notification retry and suppression,Local DB,Medium,Audit/event record shall be generated where applicable.,Rejected once,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,76,URS-076-03,Validate sensor data range,iOS,Not ranked,TBD by clinical SME - intentionally incomplete.,In Review,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,76,URS-076-04,Audit user actions,Android/iOS,Medium,Data shall be encrypted in transit and at rest.,Rejected once,RAG TEST CHUNK
Document 1 - URS - Heart Rate Monitor Application,URS,76,URS-076-05,Battery and Bluetooth warning,Android/iOS,Medium,System shall complete the action without data loss.,Approved?,REVIEW-LATER
Document 1 - URS - Heart Rate Monitor Application,URS,77,URS-077-01,Capture heart rate from paired device,Backend API,Medium,System shall complete the action without data loss.,Draft,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,77,URS-077-02,Sync readings to cloud API,Cloud Sync,Not ranked,System shall complete the action without data loss.,Need SME,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,77,URS-077-03,Audit user actions,Android,High,Audit/event record shall be generated where applicable.,Need SME,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,77,URS-077-04,Consent capture and privacy notice,Android/iOS,High,Audit/event record shall be generated where applicable.,Need SME,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,77,URS-077-05,Capture heart rate from paired device,Android,Low,User shall receive clear error message on failure.,Pending QA,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,78,URS-078-01,Manual heart rate entry when device unavailable,Local DB,Low,Result must be visible in mobile UI within expected time.,Draft,manual note
Document 1 - URS - Heart Rate Monitor Application,URS,78,URS-078-02,Show trend chart for 7/30/90 days,Bluetooth Sensor,High,Result must be visible in mobile UI within expected time.,Need SME,REVIEW-LATER
Document 1 - URS - Heart Rate Monitor Application,URS,78,URS-078-03,Notification retry and suppression,Local DB,Low,Result must be visible in mobile UI within expected time.,Draft,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,78,URS-078-04,Support caregiver view,Local DB,TBD,Audit/event record shall be generated where applicable.,Rejected once,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,78,URS_78.5,Audit user actions,Notification Service,Low,Audit/event record shall be generated where applicable.,Pending QA,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,79,URS-079-01,Support caregiver view,Bluetooth Sensor,TBD,Result must be visible in mobile UI within expected time.,Rejected once,??
Document 1 - URS - Heart Rate Monitor Application,URS,79,URS-079-02,Manual heart rate entry when device unavailable,Android/iOS,Medium,Result must be visible in mobile UI within expected time.,Rejected once,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,79,URS-079-03,Validate sensor data range,Local DB,High,System shall complete the action without data loss.,In Review,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,79,URS-079-04,Capture heart rate from paired device,Android,High,Audit/event record shall be generated where applicable.,Approved?,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,79,URS-079-05,Support caregiver view,Local DB,Not ranked,User shall receive clear error message on failure.,Approved?,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,80,URS-080-01,Display current BPM with timestamp,Bluetooth Sensor,High,System shall complete the action without data loss.,In Review,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,80,URS-080-02,Support caregiver view,Android/iOS,Not ranked,TBD by clinical SME - intentionally incomplete.,Draft,old text retained
Document 1 - URS - Heart Rate Monitor Application,URS,80,URS_80.3,Export readings as PDF/CSV,iOS,Low,Audit/event record shall be generated where applicable.,Draft,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,80,URS-080-04,Sync readings to cloud API,Android,TBD,Result must be visible in mobile UI within expected time.,In Review,old text retained
Document 1 - URS - Heart Rate Monitor Application,URS,80,URS-080-05,Validate sensor data range,Cloud Sync,TBD,TBD by clinical SME - intentionally incomplete.,Approved?,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,81,URS-081-01,Handle offline mode,Android,TBD,TBD by clinical SME - intentionally incomplete.,Rejected once,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,81,URS-081-02,Store readings securely on device,Android,TBD,Audit/event record shall be generated where applicable.,In Review,old text retained
Document 1 - URS - Heart Rate Monitor Application,URS,81,URS-081-03,Show trend chart for 7/30/90 days,Cloud Sync,Medium,TBD by clinical SME - intentionally incomplete.,Need SME,??
Document 1 - URS - Heart Rate Monitor Application,URS,81,URS_81.4,Generate high/low heart-rate alert,Android/iOS,High,Data shall be encrypted in transit and at rest.,Rejected once,??
Document 1 - URS - Heart Rate Monitor Application,URS,81,URS-081-05,Audit user actions,Android,Medium,User shall receive clear error message on failure.,Approved?,RAG TEST CHUNK
Document 1 - URS - Heart Rate Monitor Application,URS,82,URS-082-01,Audit user actions,Backend API,Not ranked,TBD by clinical SME - intentionally incomplete.,In Review,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,82,URS-082-02,Battery and Bluetooth warning,Android,Not ranked,User shall receive clear error message on failure.,Need SME,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,82,URS-082-03,Sync readings to cloud API,Backend API,Medium,Data shall be encrypted in transit and at rest.,Rejected once,manual note
Document 1 - URS - Heart Rate Monitor Application,URS,82,URS-082-04,Generate high/low heart-rate alert,iOS,High,TBD by clinical SME - intentionally incomplete.,Rejected once,??
Document 1 - URS - Heart Rate Monitor Application,URS,82,URS-082-05,Display current BPM with timestamp,Cloud Sync,Low,TBD by clinical SME - intentionally incomplete.,In Review,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,83,URS-083-01,Support caregiver view,Cloud Sync,High,System shall complete the action without data loss.,Rejected once,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,83,URS_83.2,Validate sensor data range,Android/iOS,Not ranked,User shall receive clear error message on failure.,In Review,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,83,URS-083-03,Validate sensor data range,Notification Service,Low,Result must be visible in mobile UI within expected time.,Need SME,manual note
Document 1 - URS - Heart Rate Monitor Application,URS,83,URS-083-04,Sync readings to cloud API,Android,High,TBD by clinical SME - intentionally incomplete.,In Review,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,83,URS-083-05,Support caregiver view,Backend API,TBD,Result must be visible in mobile UI within expected time.,In Review,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,84,URS-084-01,Battery and Bluetooth warning,Bluetooth Sensor,High,System shall complete the action without data loss.,Pending QA,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,84,URS-084-02,Support caregiver view,Android,TBD,Result must be visible in mobile UI within expected time.,Draft,REVIEW-LATER
Document 1 - URS - Heart Rate Monitor Application,URS,84,URS-084-03,Support caregiver view,Bluetooth Sensor,TBD,Result must be visible in mobile UI within expected time.,Draft,??
Document 1 - URS - Heart Rate Monitor Application,URS,84,URS-084-04,Biometric login option,Notification Service,Medium,TBD by clinical SME - intentionally incomplete.,Draft,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,84,URS-084-05,Consent capture and privacy notice,Cloud Sync,TBD,Result must be visible in mobile UI within expected time.,In Review,RAG TEST CHUNK
Document 1 - URS - Heart Rate Monitor Application,URS,85,URS_85.1,Capture heart rate from paired device,Android/iOS,Medium,TBD by clinical SME - intentionally incomplete.,Approved?,??
Document 1 - URS - Heart Rate Monitor Application,URS,85,URS-085-02,Battery and Bluetooth warning,Notification Service,Low,TBD by clinical SME - intentionally incomplete.,Need SME,manual note
Document 1 - URS - Heart Rate Monitor Application,URS,85,URS_85.3,Battery and Bluetooth warning,Backend API,High,User shall receive clear error message on failure.,Pending QA,REVIEW-LATER
Document 1 - URS - Heart Rate Monitor Application,URS,85,URS-085-04,Biometric login option,Android,Low,Audit/event record shall be generated where applicable.,Need SME,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,85,URS_85.5,Biometric login option,Bluetooth Sensor,High,Result must be visible in mobile UI within expected time.,Rejected once,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,86,URS-086-01,Store readings securely on device,Bluetooth Sensor,High,TBD by clinical SME - intentionally incomplete.,In Review,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,86,URS-086-02,Capture heart rate from paired device,Bluetooth Sensor,Not ranked,Audit/event record shall be generated where applicable.,Rejected once,RAG TEST CHUNK
Document 1 - URS - Heart Rate Monitor Application,URS,86,URS_86.3,Show trend chart for 7/30/90 days,Backend API,Low,Result must be visible in mobile UI within expected time.,Rejected once,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,86,URS-086-04,Display current BPM with timestamp,Android/iOS,Medium,Result must be visible in mobile UI within expected time.,Need SME,RAG TEST CHUNK
Document 1 - URS - Heart Rate Monitor Application,URS,86,URS-086-05,Handle offline mode,Local DB,Not ranked,User shall receive clear error message on failure.,Draft,??
Document 1 - URS - Heart Rate Monitor Application,URS,87,URS-087-01,Capture heart rate from paired device,Android/iOS,Low,TBD by clinical SME - intentionally incomplete.,Rejected once,??
Document 1 - URS - Heart Rate Monitor Application,URS,87,URS-087-02,Display current BPM with timestamp,Android/iOS,TBD,Result must be visible in mobile UI within expected time.,Draft,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,87,URS-087-03,Audit user actions,Notification Service,Medium,Data shall be encrypted in transit and at rest.,Approved?,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,87,URS-087-04,Display current BPM with timestamp,Local DB,Not ranked,System shall complete the action without data loss.,Approved?,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,87,URS-087-05,Consent capture and privacy notice,Backend API,Medium,Result must be visible in mobile UI within expected time.,Pending QA,REVIEW-LATER
Document 1 - URS - Heart Rate Monitor Application,URS,88,URS-088-01,Display current BPM with timestamp,Android,High,User shall receive clear error message on failure.,Rejected once,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,88,URS-088-02,Export readings as PDF/CSV,Cloud Sync,High,Audit/event record shall be generated where applicable.,Draft,old text retained
Document 1 - URS - Heart Rate Monitor Application,URS,88,URS-088-03,Capture heart rate from paired device,Backend API,Low,User shall receive clear error message on failure.,Pending QA,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,88,URS-088-04,Sync readings to cloud API,iOS,Low,System shall complete the action without data loss.,Approved?,manual note
Document 1 - URS - Heart Rate Monitor Application,URS,88,URS-088-05,Biometric login option,Notification Service,TBD,TBD by clinical SME - intentionally incomplete.,Need SME,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,89,URS_89.1,Validate sensor data range,Local DB,Low,Result must be visible in mobile UI within expected time.,In Review,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,89,URS_89.2,Store readings securely on device,Bluetooth Sensor,Medium,User shall receive clear error message on failure.,Approved?,manual note
Document 1 - URS - Heart Rate Monitor Application,URS,89,URS-089-03,Export readings as PDF/CSV,Bluetooth Sensor,Not ranked,Data shall be encrypted in transit and at rest.,Pending QA,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,89,URS_89.4,Generate high/low heart-rate alert,Local DB,Low,Data shall be encrypted in transit and at rest.,Draft,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,89,URS_89.5,Audit user actions,Android/iOS,Medium,System shall complete the action without data loss.,Pending QA,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,90,URS_90.1,Consent capture and privacy notice,Notification Service,TBD,User shall receive clear error message on failure.,Rejected once,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,90,URS_90.2,Capture heart rate from paired device,Android/iOS,TBD,TBD by clinical SME - intentionally incomplete.,Rejected once,RAG TEST CHUNK
Document 1 - URS - Heart Rate Monitor Application,URS,90,URS-090-03,Generate high/low heart-rate alert,Cloud Sync,High,TBD by clinical SME - intentionally incomplete.,Need SME,manual note
Document 1 - URS - Heart Rate Monitor Application,URS,90,URS-090-04,Biometric login option,Backend API,Low,Audit/event record shall be generated where applicable.,Rejected once,??
Document 1 - URS - Heart Rate Monitor Application,URS,90,URS-090-05,Generate high/low heart-rate alert,iOS,Low,Result must be visible in mobile UI within expected time.,Need SME,RAG TEST CHUNK
Document 1 - URS - Heart Rate Monitor Application,URS,91,URS-091-01,Store readings securely on device,Android/iOS,TBD,Result must be visible in mobile UI within expected time.,Approved?,old text retained
Document 1 - URS - Heart Rate Monitor Application,URS,91,URS_91.2,Manual heart rate entry when device unavailable,Backend API,TBD,TBD by clinical SME - intentionally incomplete.,Draft,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,91,URS-091-03,Audit user actions,Cloud Sync,Not ranked,Data shall be encrypted in transit and at rest.,Approved?,??
Document 1 - URS - Heart Rate Monitor Application,URS,91,URS-091-04,Sync readings to cloud API,iOS,Not ranked,Result must be visible in mobile UI within expected time.,Need SME,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,91,URS-091-05,Validate sensor data range,Bluetooth Sensor,Low,Audit/event record shall be generated where applicable.,Need SME,REVIEW-LATER
Document 1 - URS - Heart Rate Monitor Application,URS,92,URS_92.1,Display current BPM with timestamp,Android/iOS,Not ranked,User shall receive clear error message on failure.,In Review,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,92,URS-092-02,Generate high/low heart-rate alert,Android,Not ranked,Data shall be encrypted in transit and at rest.,Need SME,old text retained
Document 1 - URS - Heart Rate Monitor Application,URS,92,URS_92.3,Display current BPM with timestamp,Android,Not ranked,TBD by clinical SME - intentionally incomplete.,Rejected once,manual note
Document 1 - URS - Heart Rate Monitor Application,URS,92,URS-092-04,Generate high/low heart-rate alert,Notification Service,TBD,Data shall be encrypted in transit and at rest.,Draft,??
Document 1 - URS - Heart Rate Monitor Application,URS,92,URS-092-05,Handle offline mode,Cloud Sync,Medium,Data shall be encrypted in transit and at rest.,Pending QA,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,93,URS-093-01,Battery and Bluetooth warning,Bluetooth Sensor,High,Audit/event record shall be generated where applicable.,Pending QA,RAG TEST CHUNK
Document 1 - URS - Heart Rate Monitor Application,URS,93,URS-093-02,Battery and Bluetooth warning,Backend API,TBD,TBD by clinical SME - intentionally incomplete.,In Review,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,93,URS-093-03,Sync readings to cloud API,Bluetooth Sensor,Medium,System shall complete the action without data loss.,Pending QA,??
Document 1 - URS - Heart Rate Monitor Application,URS,93,URS-093-04,Export readings as PDF/CSV,Backend API,Medium,System shall complete the action without data loss.,In Review,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,93,URS-093-05,Capture heart rate from paired device,iOS,Low,User shall receive clear error message on failure.,Pending QA,old text retained
Document 1 - URS - Heart Rate Monitor Application,URS,94,URS-094-01,Battery and Bluetooth warning,Notification Service,Medium,Audit/event record shall be generated where applicable.,Approved?,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,94,URS-094-02,Support caregiver view,Cloud Sync,High,Data shall be encrypted in transit and at rest.,Pending QA,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,94,URS-094-03,Battery and Bluetooth warning,Android/iOS,TBD,Data shall be encrypted in transit and at rest.,Pending QA,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,94,URS_94.4,Consent capture and privacy notice,Android/iOS,High,Data shall be encrypted in transit and at rest.,Approved?,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,94,URS-094-05,Support caregiver view,Local DB,TBD,TBD by clinical SME - intentionally incomplete.,Need SME,??
Document 1 - URS - Heart Rate Monitor Application,URS,95,URS-095-01,Support caregiver view,Android,High,System shall complete the action without data loss.,Approved?,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,95,URS_95.2,Battery and Bluetooth warning,Bluetooth Sensor,Medium,Audit/event record shall be generated where applicable.,Approved?,REVIEW-LATER
Document 1 - URS - Heart Rate Monitor Application,URS,95,URS-095-03,Show trend chart for 7/30/90 days,iOS,High,System shall complete the action without data loss.,Pending QA,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,95,URS-095-04,Sync readings to cloud API,Notification Service,Medium,Result must be visible in mobile UI within expected time.,Draft,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,95,URS-095-05,Export readings as PDF/CSV,Bluetooth Sensor,Not ranked,TBD by clinical SME - intentionally incomplete.,Need SME,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,96,URS-096-01,Battery and Bluetooth warning,Local DB,High,Audit/event record shall be generated where applicable.,Approved?,??
Document 1 - URS - Heart Rate Monitor Application,URS,96,URS-096-02,Capture heart rate from paired device,Android,TBD,TBD by clinical SME - intentionally incomplete.,Draft,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,96,URS-096-03,Store readings securely on device,Android,Medium,Data shall be encrypted in transit and at rest.,Approved?,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,96,URS-096-04,Show trend chart for 7/30/90 days,Notification Service,Low,Data shall be encrypted in transit and at rest.,Rejected once,??
Document 1 - URS - Heart Rate Monitor Application,URS,96,URS-096-05,Store readings securely on device,Notification Service,Not ranked,Result must be visible in mobile UI within expected time.,Rejected once,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,97,URS-097-01,Manual heart rate entry when device unavailable,Android,Low,User shall receive clear error message on failure.,Need SME,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,97,URS-097-02,Biometric login option,Android/iOS,TBD,Data shall be encrypted in transit and at rest.,Draft,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,97,URS-097-03,Consent capture and privacy notice,Local DB,Not ranked,TBD by clinical SME - intentionally incomplete.,Rejected once,old text retained
Document 1 - URS - Heart Rate Monitor Application,URS,97,URS-097-04,Store readings securely on device,Local DB,High,TBD by clinical SME - intentionally incomplete.,Need SME,v0.1/v1.0 mixed
Document 1 - URS - Heart Rate Monitor Application,URS,97,URS-097-05,Capture heart rate from paired device,Local DB,TBD,System shall complete the action without data loss.,In Review,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,98,URS-098-01,Handle offline mode,Backend API,TBD,Data shall be encrypted in transit and at rest.,Rejected once,??
Document 1 - URS - Heart Rate Monitor Application,URS,98,URS-098-02,Sync readings to cloud API,Local DB,High,Result must be visible in mobile UI within expected time.,Rejected once,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,98,URS_98.3,Generate high/low heart-rate alert,Cloud Sync,High,System shall complete the action without data loss.,In Review,missing owner
Document 1 - URS - Heart Rate Monitor Application,URS,98,URS-098-04,Validate sensor data range,Notification Service,Low,User shall receive clear error message on failure.,Approved?,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,98,URS-098-05,Store readings securely on device,Local DB,High,Data shall be encrypted in transit and at rest.,Pending QA,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,99,URS-099-01,Audit user actions,Notification Service,High,Data shall be encrypted in transit and at rest.,Approved?,OCR noisy line
Document 1 - URS - Heart Rate Monitor Application,URS,99,URS-099-02,Display current BPM with timestamp,Notification Service,TBD,User shall receive clear error message on failure.,In Review,RAG TEST CHUNK
Document 1 - URS - Heart Rate Monitor Application,URS,99,URS-099-03,Generate high/low heart-rate alert,Android,High,Data shall be encrypted in transit and at rest.,Approved?,TBD
Document 1 - URS - Heart Rate Monitor Application,URS,99,URS-099-04,Generate high/low heart-rate alert,Android,Not ranked,System shall complete the action without data loss.,Rejected once,RAG TEST CHUNK
Document 1 - URS - Heart Rate Monitor Application,URS,99,URS-099-05,Biometric login option,Android,Not ranked,User shall receive clear error message on failure.,In Review,manual note
Document 1 - URS - Heart Rate Monitor Application,URS,100,URS-100-01,Show trend chart for 7/30/90 days,iOS,Medium,Audit/event record shall be generated where applicable.,Need SME,duplicate section
Document 1 - URS - Heart Rate Monitor Application,URS,100,URS-100-02,Show trend chart for 7/30/90 days,iOS,Low,User shall receive clear error message on failure.,Need SME,manual note
Document 1 - URS - Heart Rate Monitor Application,URS,100,URS-100-03,Export readings as PDF/CSV,Backend API,High,Audit/event record shall be generated where applicable.,Need SME,missing owner
