document_name,doc_type,page,item_id,item_text,platform,risk,acceptance_expected,status,messy_flag
Document 3 - DS - Heart Rate Monitor Application,DS,67,DS-067-03,Sync readings to cloud API,Cloud Sync,Medium,TBD by clinical SME - intentionally incomplete.,Draft,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,67,DS-067-04,Sync readings to cloud API,iOS,Low,Audit/event record shall be generated where applicable.,In Review,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,67,DS-067-05,Validate sensor data range,iOS,Low,Data shall be encrypted in transit and at rest.,In Review,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,68,DS-068-01,Audit user actions,Backend API,TBD,System shall complete the action without data loss.,Need SME,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,68,DS-068-02,Display current BPM with timestamp,Cloud Sync,Medium,System shall complete the action without data loss.,Pending QA,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,68,DS-068-03,Support caregiver view,Cloud Sync,Medium,Data shall be encrypted in transit and at rest.,Rejected once,??
Document 3 - DS - Heart Rate Monitor Application,DS,68,DS-068-04,Handle offline mode,iOS,High,System shall complete the action without data loss.,Need SME,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,68,DS-068-05,Store readings securely on device,Cloud Sync,Medium,Audit/event record shall be generated where applicable.,Pending QA,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,69,DS-069-01,Consent capture and privacy notice,Bluetooth Sensor,Low,Data shall be encrypted in transit and at rest.,In Review,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,69,DS-069-02,Show trend chart for 7/30/90 days,Android/iOS,High,Result must be visible in mobile UI within expected time.,Rejected once,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,69,DS_69.3,Store readings securely on device,Android,Medium,System shall complete the action without data loss.,Pending QA,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,69,DS-069-04,Export readings as PDF/CSV,Local DB,Low,User shall receive clear error message on failure.,In Review,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,69,DS-069-05,Notification retry and suppression,Cloud Sync,Low,TBD by clinical SME - intentionally incomplete.,In Review,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,70,DS-070-01,Handle offline mode,Local DB,Medium,TBD by clinical SME - intentionally incomplete.,Approved?,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,70,DS-070-02,Manual heart rate entry when device unavailable,iOS,Medium,TBD by clinical SME - intentionally incomplete.,Draft,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,70,DS_70.3,Export readings as PDF/CSV,Bluetooth Sensor,High,TBD by clinical SME - intentionally incomplete.,In Review,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,70,DS_70.4,Audit user actions,iOS,High,System shall complete the action without data loss.,Need SME,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,70,DS-070-05,Support caregiver view,Notification Service,TBD,Audit/event record shall be generated where applicable.,Draft,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,71,DS-071-01,Export readings as PDF/CSV,Android,Low,Audit/event record shall be generated where applicable.,Pending QA,??
Document 3 - DS - Heart Rate Monitor Application,DS,71,DS-071-02,Consent capture and privacy notice,Bluetooth Sensor,Not ranked,Result must be visible in mobile UI within expected time.,In Review,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,71,DS-071-03,Audit user actions,Cloud Sync,High,TBD by clinical SME - intentionally incomplete.,In Review,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,71,DS-071-04,Export readings as PDF/CSV,Android,High,Data shall be encrypted in transit and at rest.,Rejected once,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,71,DS-071-05,Handle offline mode,Android,TBD,User shall receive clear error message on failure.,Approved?,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,72,DS_72.1,Notification retry and suppression,Notification Service,TBD,User shall receive clear error message on failure.,Pending QA,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,72,DS-072-02,Notification retry and suppression,Android,Not ranked,User shall receive clear error message on failure.,In Review,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,72,DS_72.3,Biometric login option,Android,Medium,TBD by clinical SME - intentionally incomplete.,Pending QA,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,72,DS-072-04,Battery and Bluetooth warning,Local DB,TBD,Result must be visible in mobile UI within expected time.,Need SME,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,72,DS-072-05,Capture heart rate from paired device,Android/iOS,High,Data shall be encrypted in transit and at rest.,In Review,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,73,DS_73.1,Biometric login option,Bluetooth Sensor,Medium,User shall receive clear error message on failure.,Draft,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,73,DS-073-02,Store readings securely on device,Notification Service,TBD,Result must be visible in mobile UI within expected time.,Pending QA,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,73,DS-073-03,Handle offline mode,Backend API,Not ranked,TBD by clinical SME - intentionally incomplete.,In Review,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,73,DS-073-04,Biometric login option,Local DB,TBD,Data shall be encrypted in transit and at rest.,Approved?,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,73,DS-073-05,Sync readings to cloud API,Local DB,TBD,User shall receive clear error message on failure.,Rejected once,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,74,DS-074-01,Display current BPM with timestamp,iOS,Low,Audit/event record shall be generated where applicable.,Rejected once,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,74,DS-074-02,Validate sensor data range,Notification Service,High,TBD by clinical SME - intentionally incomplete.,In Review,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,74,DS-074-03,Sync readings to cloud API,Bluetooth Sensor,High,Audit/event record shall be generated where applicable.,Need SME,??
Document 3 - DS - Heart Rate Monitor Application,DS,74,DS-074-04,Export readings as PDF/CSV,Backend API,High,Audit/event record shall be generated where applicable.,In Review,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,74,DS-074-05,Notification retry and suppression,iOS,Not ranked,TBD by clinical SME - intentionally incomplete.,Approved?,??
Document 3 - DS - Heart Rate Monitor Application,DS,75,DS-075-01,Notification retry and suppression,iOS,TBD,Result must be visible in mobile UI within expected time.,Approved?,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,75,DS-075-02,Validate sensor data range,Local DB,TBD,User shall receive clear error message on failure.,Need SME,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,75,DS-075-03,Notification retry and suppression,Cloud Sync,TBD,TBD by clinical SME - intentionally incomplete.,In Review,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,75,DS-075-04,Capture heart rate from paired device,Bluetooth Sensor,TBD,Result must be visible in mobile UI within expected time.,Rejected once,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,75,DS-075-05,Biometric login option,Android,High,Data shall be encrypted in transit and at rest.,Approved?,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,76,DS_76.1,Manual heart rate entry when device unavailable,Android,High,TBD by clinical SME - intentionally incomplete.,Draft,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,76,DS-076-02,Store readings securely on device,Bluetooth Sensor,TBD,System shall complete the action without data loss.,Draft,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,76,DS-076-03,Show trend chart for 7/30/90 days,Android,Low,User shall receive clear error message on failure.,Draft,??
Document 3 - DS - Heart Rate Monitor Application,DS,76,DS-076-04,Sync readings to cloud API,Cloud Sync,High,Data shall be encrypted in transit and at rest.,Rejected once,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,76,DS-076-05,Display current BPM with timestamp,iOS,Low,TBD by clinical SME - intentionally incomplete.,Draft,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,77,DS-077-01,Handle offline mode,Notification Service,TBD,Audit/event record shall be generated where applicable.,Need SME,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,77,DS_77.2,Sync readings to cloud API,Android,Not ranked,User shall receive clear error message on failure.,Approved?,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,77,DS_77.3,Battery and Bluetooth warning,Cloud Sync,Not ranked,TBD by clinical SME - intentionally incomplete.,Approved?,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,77,DS-077-04,Export readings as PDF/CSV,Bluetooth Sensor,High,System shall complete the action without data loss.,Draft,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,77,DS-077-05,Generate high/low heart-rate alert,Bluetooth Sensor,Not ranked,System shall complete the action without data loss.,Draft,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,78,DS-078-01,Battery and Bluetooth warning,Backend API,Not ranked,System shall complete the action without data loss.,Pending QA,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,78,DS-078-02,Biometric login option,Cloud Sync,High,Data shall be encrypted in transit and at rest.,Draft,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,78,DS-078-03,Manual heart rate entry when device unavailable,iOS,Not ranked,System shall complete the action without data loss.,Pending QA,??
Document 3 - DS - Heart Rate Monitor Application,DS,78,DS_78.4,Manual heart rate entry when device unavailable,Local DB,High,Result must be visible in mobile UI within expected time.,Rejected once,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,78,DS_78.5,Export readings as PDF/CSV,Notification Service,High,Result must be visible in mobile UI within expected time.,Need SME,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,79,DS-079-01,Battery and Bluetooth warning,Bluetooth Sensor,TBD,Result must be visible in mobile UI within expected time.,Need SME,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,79,DS-079-02,Manual heart rate entry when device unavailable,Bluetooth Sensor,Medium,TBD by clinical SME - intentionally incomplete.,Draft,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,79,DS-079-03,Biometric login option,iOS,Not ranked,TBD by clinical SME - intentionally incomplete.,Draft,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,79,DS-079-04,Export readings as PDF/CSV,Local DB,Medium,System shall complete the action without data loss.,In Review,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,79,DS_79.5,Battery and Bluetooth warning,Android,Not ranked,Audit/event record shall be generated where applicable.,Draft,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,80,DS-080-01,Biometric login option,Bluetooth Sensor,High,Data shall be encrypted in transit and at rest.,Pending QA,??
Document 3 - DS - Heart Rate Monitor Application,DS,80,DS-080-02,Generate high/low heart-rate alert,Cloud Sync,TBD,TBD by clinical SME - intentionally incomplete.,In Review,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,80,DS-080-03,Notification retry and suppression,Android/iOS,Low,TBD by clinical SME - intentionally incomplete.,Approved?,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,80,DS_80.4,Manual heart rate entry when device unavailable,Android/iOS,Low,Audit/event record shall be generated where applicable.,Approved?,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,80,DS-080-05,Audit user actions,Bluetooth Sensor,Medium,Data shall be encrypted in transit and at rest.,Need SME,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,81,DS-081-01,Battery and Bluetooth warning,Notification Service,TBD,System shall complete the action without data loss.,Pending QA,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,81,DS-081-02,Support caregiver view,Android,Not ranked,User shall receive clear error message on failure.,Need SME,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,81,DS-081-03,Sync readings to cloud API,Cloud Sync,High,Audit/event record shall be generated where applicable.,Need SME,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,81,DS-081-04,Support caregiver view,iOS,TBD,User shall receive clear error message on failure.,Approved?,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,81,DS-081-05,Audit user actions,Android,Medium,Result must be visible in mobile UI within expected time.,In Review,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,82,DS-082-01,Biometric login option,Notification Service,TBD,TBD by clinical SME - intentionally incomplete.,Approved?,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,82,DS-082-02,Store readings securely on device,Notification Service,TBD,TBD by clinical SME - intentionally incomplete.,In Review,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,82,DS-082-03,Validate sensor data range,iOS,Not ranked,User shall receive clear error message on failure.,Approved?,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,82,DS-082-04,Support caregiver view,Cloud Sync,Medium,Data shall be encrypted in transit and at rest.,Need SME,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,82,DS-082-05,Validate sensor data range,Bluetooth Sensor,Not ranked,System shall complete the action without data loss.,In Review,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,83,DS-083-01,Generate high/low heart-rate alert,Notification Service,Low,System shall complete the action without data loss.,Pending QA,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,83,DS-083-02,Manual heart rate entry when device unavailable,Cloud Sync,TBD,System shall complete the action without data loss.,Draft,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,83,DS-083-03,Export readings as PDF/CSV,Cloud Sync,TBD,User shall receive clear error message on failure.,Need SME,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,83,DS-083-04,Battery and Bluetooth warning,Android/iOS,Low,Data shall be encrypted in transit and at rest.,Need SME,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,83,DS-083-05,Validate sensor data range,Backend API,Not ranked,System shall complete the action without data loss.,Approved?,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,84,DS-084-01,Audit user actions,Bluetooth Sensor,Low,User shall receive clear error message on failure.,Rejected once,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,84,DS-084-02,Show trend chart for 7/30/90 days,Bluetooth Sensor,High,User shall receive clear error message on failure.,Pending QA,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,84,DS-084-03,Biometric login option,Notification Service,Not ranked,User shall receive clear error message on failure.,Approved?,??
Document 3 - DS - Heart Rate Monitor Application,DS,84,DS-084-04,Show trend chart for 7/30/90 days,Android/iOS,Medium,Result must be visible in mobile UI within expected time.,Pending QA,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,84,DS-084-05,Validate sensor data range,iOS,TBD,Audit/event record shall be generated where applicable.,In Review,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,85,DS-085-01,Biometric login option,Local DB,Not ranked,TBD by clinical SME - intentionally incomplete.,Need SME,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,85,DS-085-02,Handle offline mode,Bluetooth Sensor,Not ranked,Result must be visible in mobile UI within expected time.,Approved?,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,85,DS-085-03,Display current BPM with timestamp,Backend API,TBD,Audit/event record shall be generated where applicable.,In Review,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,85,DS-085-04,Manual heart rate entry when device unavailable,iOS,TBD,Data shall be encrypted in transit and at rest.,Rejected once,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,85,DS-085-05,Export readings as PDF/CSV,Cloud Sync,Not ranked,Result must be visible in mobile UI within expected time.,In Review,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,86,DS-086-01,Biometric login option,Backend API,Low,Data shall be encrypted in transit and at rest.,Approved?,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,86,DS-086-02,Manual heart rate entry when device unavailable,Local DB,Medium,TBD by clinical SME - intentionally incomplete.,Need SME,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,86,DS_86.3,Consent capture and privacy notice,iOS,Not ranked,User shall receive clear error message on failure.,Pending QA,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,86,DS_86.4,Biometric login option,Backend API,Low,User shall receive clear error message on failure.,Rejected once,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,86,DS-086-05,Biometric login option,Local DB,Medium,Audit/event record shall be generated where applicable.,Approved?,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,87,DS-087-01,Generate high/low heart-rate alert,Bluetooth Sensor,TBD,Data shall be encrypted in transit and at rest.,In Review,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,87,DS-087-02,Notification retry and suppression,Android,Low,User shall receive clear error message on failure.,Pending QA,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,87,DS-087-03,Capture heart rate from paired device,iOS,High,TBD by clinical SME - intentionally incomplete.,Rejected once,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,87,DS-087-04,Consent capture and privacy notice,Local DB,Low,Result must be visible in mobile UI within expected time.,Draft,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,87,DS_87.5,Notification retry and suppression,Cloud Sync,Not ranked,Result must be visible in mobile UI within expected time.,Rejected once,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,88,DS_88.1,Battery and Bluetooth warning,Backend API,TBD,System shall complete the action without data loss.,Approved?,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,88,DS-088-02,Biometric login option,iOS,High,Result must be visible in mobile UI within expected time.,Rejected once,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,88,DS-088-03,Biometric login option,Local DB,Medium,User shall receive clear error message on failure.,Rejected once,??
Document 3 - DS - Heart Rate Monitor Application,DS,88,DS_88.4,Validate sensor data range,Backend API,TBD,Data shall be encrypted in transit and at rest.,Need SME,??
Document 3 - DS - Heart Rate Monitor Application,DS,88,DS_88.5,Show trend chart for 7/30/90 days,Android,TBD,User shall receive clear error message on failure.,Approved?,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,89,DS-089-01,Export readings as PDF/CSV,Android,Low,Data shall be encrypted in transit and at rest.,Draft,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,89,DS-089-02,Show trend chart for 7/30/90 days,Bluetooth Sensor,Low,Data shall be encrypted in transit and at rest.,Rejected once,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,89,DS-089-03,Validate sensor data range,Local DB,Low,Result must be visible in mobile UI within expected time.,Draft,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,89,DS-089-04,Export readings as PDF/CSV,Cloud Sync,Medium,System shall complete the action without data loss.,Draft,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,89,DS-089-05,Support caregiver view,Android/iOS,Low,System shall complete the action without data loss.,Draft,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,90,DS-090-01,Manual heart rate entry when device unavailable,Local DB,Medium,Result must be visible in mobile UI within expected time.,Approved?,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,90,DS-090-02,Sync readings to cloud API,Notification Service,TBD,TBD by clinical SME - intentionally incomplete.,In Review,??
Document 3 - DS - Heart Rate Monitor Application,DS,90,DS-090-03,Consent capture and privacy notice,Backend API,TBD,TBD by clinical SME - intentionally incomplete.,Approved?,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,90,DS_90.4,Show trend chart for 7/30/90 days,Android/iOS,TBD,Audit/event record shall be generated where applicable.,In Review,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,90,DS-090-05,Show trend chart for 7/30/90 days,Backend API,Not ranked,System shall complete the action without data loss.,Rejected once,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,91,DS-091-01,Show trend chart for 7/30/90 days,Bluetooth Sensor,Low,Result must be visible in mobile UI within expected time.,In Review,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,91,DS-091-02,Consent capture and privacy notice,Local DB,Medium,Result must be visible in mobile UI within expected time.,Pending QA,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,91,DS-091-03,Display current BPM with timestamp,Android,Not ranked,User shall receive clear error message on failure.,Draft,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,91,DS-091-04,Audit user actions,Cloud Sync,High,Result must be visible in mobile UI within expected time.,Pending QA,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,91,DS-091-05,Display current BPM with timestamp,Local DB,Low,System shall complete the action without data loss.,Approved?,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,92,DS-092-01,Consent capture and privacy notice,Bluetooth Sensor,TBD,TBD by clinical SME - intentionally incomplete.,Approved?,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,92,DS-092-02,Capture heart rate from paired device,Android,High,Result must be visible in mobile UI within expected time.,Need SME,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,92,DS-092-03,Display current BPM with timestamp,Bluetooth Sensor,TBD,TBD by clinical SME - intentionally incomplete.,Pending QA,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,92,DS-092-04,Validate sensor data range,iOS,TBD,Data shall be encrypted in transit and at rest.,Pending QA,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,92,DS_92.5,Generate high/low heart-rate alert,Cloud Sync,TBD,Audit/event record shall be generated where applicable.,In Review,??
Document 3 - DS - Heart Rate Monitor Application,DS,93,DS-093-01,Store readings securely on device,Android,Low,User shall receive clear error message on failure.,Need SME,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,93,DS-093-02,Sync readings to cloud API,Bluetooth Sensor,High,TBD by clinical SME - intentionally incomplete.,Need SME,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,93,DS_93.3,Store readings securely on device,Bluetooth Sensor,High,Result must be visible in mobile UI within expected time.,Approved?,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,93,DS-093-04,Show trend chart for 7/30/90 days,Backend API,Not ranked,TBD by clinical SME - intentionally incomplete.,Draft,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,93,DS-093-05,Biometric login option,Android/iOS,Low,Result must be visible in mobile UI within expected time.,Rejected once,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,94,DS-094-01,Notification retry and suppression,Local DB,Medium,TBD by clinical SME - intentionally incomplete.,Approved?,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,94,DS-094-02,Notification retry and suppression,iOS,TBD,Data shall be encrypted in transit and at rest.,In Review,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,94,DS-094-03,Notification retry and suppression,iOS,Low,Data shall be encrypted in transit and at rest.,Rejected once,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,94,DS-094-04,Handle offline mode,Cloud Sync,Not ranked,Result must be visible in mobile UI within expected time.,Draft,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,94,DS-094-05,Audit user actions,iOS,TBD,Data shall be encrypted in transit and at rest.,Pending QA,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,95,DS-095-01,Consent capture and privacy notice,iOS,High,Data shall be encrypted in transit and at rest.,Rejected once,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,95,DS_95.2,Battery and Bluetooth warning,Local DB,High,System shall complete the action without data loss.,Pending QA,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,95,DS-095-03,Sync readings to cloud API,Backend API,Low,Audit/event record shall be generated where applicable.,Need SME,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,95,DS-095-04,Handle offline mode,Android/iOS,Low,User shall receive clear error message on failure.,Pending QA,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,95,DS-095-05,Audit user actions,Backend API,Medium,Audit/event record shall be generated where applicable.,Need SME,??
Document 3 - DS - Heart Rate Monitor Application,DS,96,DS-096-01,Generate high/low heart-rate alert,iOS,Medium,TBD by clinical SME - intentionally incomplete.,Draft,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,96,DS_96.2,Biometric login option,Cloud Sync,TBD,TBD by clinical SME - intentionally incomplete.,Approved?,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,96,DS-096-03,Support caregiver view,Android/iOS,Low,Data shall be encrypted in transit and at rest.,Approved?,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,96,DS-096-04,Store readings securely on device,Android,Low,User shall receive clear error message on failure.,Draft,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,96,DS-096-05,Consent capture and privacy notice,Local DB,TBD,System shall complete the action without data loss.,Rejected once,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,97,DS-097-01,Consent capture and privacy notice,Android,Medium,Data shall be encrypted in transit and at rest.,In Review,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,97,DS-097-02,Store readings securely on device,Cloud Sync,Not ranked,User shall receive clear error message on failure.,Pending QA,??
Document 3 - DS - Heart Rate Monitor Application,DS,97,DS_97.3,Validate sensor data range,iOS,Not ranked,Data shall be encrypted in transit and at rest.,Approved?,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,97,DS_97.4,Biometric login option,Android,Medium,Data shall be encrypted in transit and at rest.,Rejected once,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,97,DS-097-05,Consent capture and privacy notice,Local DB,Low,Data shall be encrypted in transit and at rest.,Need SME,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,98,DS-098-01,Sync readings to cloud API,Local DB,Medium,TBD by clinical SME - intentionally incomplete.,Draft,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,98,DS-098-02,Show trend chart for 7/30/90 days,Bluetooth Sensor,Medium,System shall complete the action without data loss.,Rejected once,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,98,DS-098-03,Show trend chart for 7/30/90 days,Notification Service,Medium,Audit/event record shall be generated where applicable.,Approved?,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,98,DS-098-04,Support caregiver view,Local DB,High,User shall receive clear error message on failure.,Approved?,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,98,DS-098-05,Validate sensor data range,Android,TBD,Result must be visible in mobile UI within expected time.,In Review,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,99,DS-099-01,Capture heart rate from paired device,Bluetooth Sensor,High,TBD by clinical SME - intentionally incomplete.,Pending QA,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,99,DS-099-02,Notification retry and suppression,Bluetooth Sensor,High,Result must be visible in mobile UI within expected time.,Draft,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,99,DS-099-03,Audit user actions,Android/iOS,Low,Data shall be encrypted in transit and at rest.,Approved?,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,99,DS-099-04,Display current BPM with timestamp,Bluetooth Sensor,TBD,Data shall be encrypted in transit and at rest.,Draft,??
Document 3 - DS - Heart Rate Monitor Application,DS,99,DS-099-05,Battery and Bluetooth warning,Local DB,Low,Result must be visible in mobile UI within expected time.,In Review,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,100,DS-100-01,Handle offline mode,Android/iOS,High,Result must be visible in mobile UI within expected time.,Pending QA,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,100,DS-100-02,Generate high/low heart-rate alert,Bluetooth Sensor,Not ranked,Result must be visible in mobile UI within expected time.,Pending QA,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,100,DS-100-03,Handle offline mode,Android/iOS,Medium,Result must be visible in mobile UI within expected time.,Approved?,??
