document_name,doc_type,page,item_id,item_text,platform,risk,acceptance_expected,status,messy_flag
Document 2 - FRS - Heart Rate Monitor Application,FRS,65,FRS-065-02,Capture heart rate from paired device,Local DB,Medium,Data shall be encrypted in transit and at rest.,In Review,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,65,FRS-065-03,Sync readings to cloud API,Notification Service,Medium,Result must be visible in mobile UI within expected time.,Pending QA,??
Document 2 - FRS - Heart Rate Monitor Application,FRS,65,FRS-065-04,Consent capture and privacy notice,Cloud Sync,High,User shall receive clear error message on failure.,Need SME,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,65,FRS-065-05,Capture heart rate from paired device,Local DB,Low,User shall receive clear error message on failure.,In Review,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,66,FRS-066-01,Export readings as PDF/CSV,iOS,TBD,Data shall be encrypted in transit and at rest.,Draft,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,66,FRS-066-02,Support caregiver view,iOS,Low,User shall receive clear error message on failure.,Draft,??
Document 2 - FRS - Heart Rate Monitor Application,FRS,66,FRS-066-03,Handle offline mode,Notification Service,TBD,Result must be visible in mobile UI within expected time.,Rejected once,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,66,FRS-066-04,Audit user actions,Backend API,Low,User shall receive clear error message on failure.,Pending QA,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,66,FRS-066-05,Show trend chart for 7/30/90 days,Android/iOS,Low,TBD by clinical SME - intentionally incomplete.,Need SME,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,67,FRS-067-01,Manual heart rate entry when device unavailable,Backend API,High,System shall complete the action without data loss.,Rejected once,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,67,FRS_67.2,Sync readings to cloud API,Backend API,Not ranked,TBD by clinical SME - intentionally incomplete.,Pending QA,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,67,FRS-067-03,Handle offline mode,iOS,Low,System shall complete the action without data loss.,In Review,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,67,FRS-067-04,Consent capture and privacy notice,Android/iOS,High,TBD by clinical SME - intentionally incomplete.,Pending QA,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,67,FRS-067-05,Validate sensor data range,Android/iOS,Not ranked,Data shall be encrypted in transit and at rest.,Draft,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,68,FRS-068-01,Store readings securely on device,Notification Service,TBD,User shall receive clear error message on failure.,Draft,??
Document 2 - FRS - Heart Rate Monitor Application,FRS,68,FRS-068-02,Manual heart rate entry when device unavailable,Notification Service,Not ranked,System shall complete the action without data loss.,Draft,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,68,FRS-068-03,Audit user actions,Android/iOS,Medium,System shall complete the action without data loss.,Rejected once,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,68,FRS-068-04,Biometric login option,iOS,Medium,Data shall be encrypted in transit and at rest.,In Review,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,68,FRS-068-05,Consent capture and privacy notice,Cloud Sync,Low,System shall complete the action without data loss.,Approved?,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,69,FRS_69.1,Notification retry and suppression,Bluetooth Sensor,Low,Audit/event record shall be generated where applicable.,Approved?,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,69,FRS-069-02,Consent capture and privacy notice,Android,Low,TBD by clinical SME - intentionally incomplete.,In Review,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,69,FRS-069-03,Support caregiver view,Cloud Sync,Medium,TBD by clinical SME - intentionally incomplete.,Approved?,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,69,FRS-069-04,Export readings as PDF/CSV,Android,Medium,User shall receive clear error message on failure.,Pending QA,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,69,FRS-069-05,Handle offline mode,iOS,TBD,Audit/event record shall be generated where applicable.,Pending QA,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,70,FRS-070-01,Biometric login option,Bluetooth Sensor,Not ranked,TBD by clinical SME - intentionally incomplete.,Pending QA,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,70,FRS-070-02,Show trend chart for 7/30/90 days,iOS,High,Audit/event record shall be generated where applicable.,Draft,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,70,FRS-070-03,Audit user actions,Backend API,Low,Result must be visible in mobile UI within expected time.,Need SME,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,70,FRS-070-04,Consent capture and privacy notice,iOS,Low,User shall receive clear error message on failure.,Need SME,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,70,FRS-070-05,Generate high/low heart-rate alert,Local DB,Low,User shall receive clear error message on failure.,Approved?,??
Document 2 - FRS - Heart Rate Monitor Application,FRS,71,FRS-071-01,Display current BPM with timestamp,Android/iOS,TBD,System shall complete the action without data loss.,Rejected once,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,71,FRS-071-02,Store readings securely on device,Bluetooth Sensor,TBD,TBD by clinical SME - intentionally incomplete.,Approved?,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,71,FRS-071-03,Manual heart rate entry when device unavailable,Bluetooth Sensor,High,TBD by clinical SME - intentionally incomplete.,Rejected once,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,71,FRS_71.4,Show trend chart for 7/30/90 days,Backend API,Medium,TBD by clinical SME - intentionally incomplete.,Rejected once,??
Document 2 - FRS - Heart Rate Monitor Application,FRS,71,FRS-071-05,Show trend chart for 7/30/90 days,Notification Service,Medium,Audit/event record shall be generated where applicable.,In Review,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,72,FRS-072-01,Support caregiver view,Backend API,Not ranked,System shall complete the action without data loss.,Pending QA,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,72,FRS-072-02,Consent capture and privacy notice,Android,Low,Audit/event record shall be generated where applicable.,Need SME,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,72,FRS-072-03,Display current BPM with timestamp,Bluetooth Sensor,Not ranked,TBD by clinical SME - intentionally incomplete.,In Review,??
Document 2 - FRS - Heart Rate Monitor Application,FRS,72,FRS_72.4,Consent capture and privacy notice,Android,Not ranked,Audit/event record shall be generated where applicable.,Approved?,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,72,FRS_72.5,Manual heart rate entry when device unavailable,Notification Service,Medium,System shall complete the action without data loss.,Rejected once,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,73,FRS-073-01,Sync readings to cloud API,Backend API,Medium,Result must be visible in mobile UI within expected time.,Rejected once,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,73,FRS-073-02,Capture heart rate from paired device,Local DB,Low,Result must be visible in mobile UI within expected time.,In Review,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,73,FRS-073-03,Biometric login option,Local DB,Not ranked,Audit/event record shall be generated where applicable.,Pending QA,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,73,FRS-073-04,Biometric login option,Android/iOS,TBD,User shall receive clear error message on failure.,Approved?,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,73,FRS_73.5,Manual heart rate entry when device unavailable,Backend API,Not ranked,Result must be visible in mobile UI within expected time.,In Review,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,74,FRS-074-01,Notification retry and suppression,Bluetooth Sensor,Not ranked,TBD by clinical SME - intentionally incomplete.,Draft,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,74,FRS-074-02,Generate high/low heart-rate alert,Local DB,Not ranked,TBD by clinical SME - intentionally incomplete.,Draft,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,74,FRS-074-03,Support caregiver view,Cloud Sync,TBD,Result must be visible in mobile UI within expected time.,Draft,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,74,FRS-074-04,Store readings securely on device,Local DB,Medium,Data shall be encrypted in transit and at rest.,Rejected once,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,74,FRS-074-05,Support caregiver view,Android,High,Audit/event record shall be generated where applicable.,Approved?,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,75,FRS_75.1,Capture heart rate from paired device,Cloud Sync,Not ranked,Data shall be encrypted in transit and at rest.,Rejected once,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,75,FRS_75.2,Support caregiver view,iOS,Medium,Audit/event record shall be generated where applicable.,Rejected once,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,75,FRS-075-03,Support caregiver view,Local DB,TBD,System shall complete the action without data loss.,Draft,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,75,FRS_75.4,Consent capture and privacy notice,Cloud Sync,Medium,Result must be visible in mobile UI within expected time.,Need SME,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,75,FRS-075-05,Notification retry and suppression,Notification Service,Medium,Audit/event record shall be generated where applicable.,Need SME,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,76,FRS-076-01,Audit user actions,Cloud Sync,High,System shall complete the action without data loss.,Draft,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,76,FRS-076-02,Show trend chart for 7/30/90 days,Android,TBD,Data shall be encrypted in transit and at rest.,Need SME,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,76,FRS_76.3,Export readings as PDF/CSV,iOS,Low,System shall complete the action without data loss.,Pending QA,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,76,FRS-076-04,Capture heart rate from paired device,Backend API,Low,User shall receive clear error message on failure.,Approved?,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,76,FRS-076-05,Show trend chart for 7/30/90 days,Cloud Sync,TBD,Audit/event record shall be generated where applicable.,Pending QA,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,77,FRS-077-01,Generate high/low heart-rate alert,iOS,Low,Result must be visible in mobile UI within expected time.,In Review,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,77,FRS-077-02,Show trend chart for 7/30/90 days,Android/iOS,Not ranked,TBD by clinical SME - intentionally incomplete.,Pending QA,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,77,FRS_77.3,Audit user actions,iOS,Not ranked,User shall receive clear error message on failure.,Pending QA,??
Document 2 - FRS - Heart Rate Monitor Application,FRS,77,FRS-077-04,Notification retry and suppression,Backend API,Medium,Audit/event record shall be generated where applicable.,Draft,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,77,FRS-077-05,Capture heart rate from paired device,Local DB,Low,Result must be visible in mobile UI within expected time.,Rejected once,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,78,FRS-078-01,Sync readings to cloud API,Cloud Sync,Low,User shall receive clear error message on failure.,Draft,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,78,FRS-078-02,Manual heart rate entry when device unavailable,Cloud Sync,Low,Result must be visible in mobile UI within expected time.,Pending QA,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,78,FRS_78.3,Support caregiver view,Local DB,High,Audit/event record shall be generated where applicable.,In Review,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,78,FRS-078-04,Generate high/low heart-rate alert,Android,Low,TBD by clinical SME - intentionally incomplete.,Pending QA,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,78,FRS-078-05,Battery and Bluetooth warning,Bluetooth Sensor,TBD,Audit/event record shall be generated where applicable.,In Review,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,79,FRS-079-01,Battery and Bluetooth warning,Notification Service,Low,Result must be visible in mobile UI within expected time.,In Review,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,79,FRS-079-02,Consent capture and privacy notice,Android,Not ranked,Audit/event record shall be generated where applicable.,Approved?,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,79,FRS-079-03,Support caregiver view,Cloud Sync,TBD,System shall complete the action without data loss.,Rejected once,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,79,FRS-079-04,Consent capture and privacy notice,Android,High,System shall complete the action without data loss.,Approved?,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,79,FRS-079-05,Battery and Bluetooth warning,iOS,Low,Result must be visible in mobile UI within expected time.,Approved?,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,80,FRS-080-01,Handle offline mode,Notification Service,Medium,User shall receive clear error message on failure.,Pending QA,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,80,FRS-080-02,Export readings as PDF/CSV,Cloud Sync,Medium,Audit/event record shall be generated where applicable.,Draft,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,80,FRS-080-03,Capture heart rate from paired device,Bluetooth Sensor,Medium,User shall receive clear error message on failure.,In Review,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,80,FRS-080-04,Consent capture and privacy notice,Android/iOS,High,TBD by clinical SME - intentionally incomplete.,In Review,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,80,FRS-080-05,Validate sensor data range,iOS,Not ranked,Audit/event record shall be generated where applicable.,Draft,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,81,FRS-081-01,Display current BPM with timestamp,Bluetooth Sensor,TBD,Result must be visible in mobile UI within expected time.,Need SME,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,81,FRS-081-02,Show trend chart for 7/30/90 days,Android,Low,Result must be visible in mobile UI within expected time.,Approved?,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,81,FRS_81.3,Store readings securely on device,Backend API,Medium,User shall receive clear error message on failure.,Approved?,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,81,FRS-081-04,Manual heart rate entry when device unavailable,Android,TBD,Audit/event record shall be generated where applicable.,Approved?,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,81,FRS_81.5,Handle offline mode,Bluetooth Sensor,High,Audit/event record shall be generated where applicable.,Pending QA,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,82,FRS-082-01,Biometric login option,Android,Not ranked,User shall receive clear error message on failure.,Draft,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,82,FRS_82.2,Validate sensor data range,Bluetooth Sensor,TBD,Data shall be encrypted in transit and at rest.,Pending QA,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,82,FRS-082-03,Notification retry and suppression,iOS,Not ranked,System shall complete the action without data loss.,Pending QA,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,82,FRS-082-04,Display current BPM with timestamp,Cloud Sync,Not ranked,System shall complete the action without data loss.,Rejected once,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,82,FRS_82.5,Battery and Bluetooth warning,Android,High,Result must be visible in mobile UI within expected time.,Rejected once,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,83,FRS-083-01,Export readings as PDF/CSV,Android,Not ranked,Result must be visible in mobile UI within expected time.,Rejected once,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,83,FRS-083-02,Store readings securely on device,Local DB,Not ranked,TBD by clinical SME - intentionally incomplete.,Need SME,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,83,FRS-083-03,Show trend chart for 7/30/90 days,Android,Not ranked,TBD by clinical SME - intentionally incomplete.,Need SME,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,83,FRS-083-04,Capture heart rate from paired device,Android,Not ranked,Result must be visible in mobile UI within expected time.,Rejected once,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,83,FRS-083-05,Display current BPM with timestamp,Android/iOS,Low,User shall receive clear error message on failure.,Rejected once,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,84,FRS-084-01,Biometric login option,Android,TBD,Audit/event record shall be generated where applicable.,Pending QA,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,84,FRS-084-02,Show trend chart for 7/30/90 days,Android,Medium,Audit/event record shall be generated where applicable.,Need SME,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,84,FRS-084-03,Support caregiver view,Bluetooth Sensor,Not ranked,TBD by clinical SME - intentionally incomplete.,Need SME,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,84,FRS-084-04,Audit user actions,Backend API,High,System shall complete the action without data loss.,Pending QA,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,84,FRS-084-05,Sync readings to cloud API,iOS,Low,Audit/event record shall be generated where applicable.,Need SME,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,85,FRS_85.1,Store readings securely on device,Android,Medium,User shall receive clear error message on failure.,Approved?,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,85,FRS-085-02,Store readings securely on device,Cloud Sync,Low,User shall receive clear error message on failure.,Draft,??
Document 2 - FRS - Heart Rate Monitor Application,FRS,85,FRS-085-03,Audit user actions,Notification Service,High,Audit/event record shall be generated where applicable.,Draft,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,85,FRS-085-04,Store readings securely on device,Backend API,Medium,System shall complete the action without data loss.,Draft,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,85,FRS-085-05,Audit user actions,iOS,Medium,TBD by clinical SME - intentionally incomplete.,Approved?,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,86,FRS-086-01,Audit user actions,Android,High,TBD by clinical SME - intentionally incomplete.,Pending QA,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,86,FRS_86.2,Store readings securely on device,Local DB,TBD,Data shall be encrypted in transit and at rest.,Approved?,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,86,FRS-086-03,Capture heart rate from paired device,Local DB,Low,System shall complete the action without data loss.,Rejected once,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,86,FRS_86.4,Validate sensor data range,Cloud Sync,TBD,Data shall be encrypted in transit and at rest.,Approved?,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,86,FRS-086-05,Generate high/low heart-rate alert,Bluetooth Sensor,Medium,User shall receive clear error message on failure.,Rejected once,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,87,FRS-087-01,Audit user actions,iOS,Not ranked,Audit/event record shall be generated where applicable.,Pending QA,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,87,FRS-087-02,Validate sensor data range,Bluetooth Sensor,Not ranked,Audit/event record shall be generated where applicable.,Pending QA,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,87,FRS-087-03,Manual heart rate entry when device unavailable,Android/iOS,High,Audit/event record shall be generated where applicable.,Need SME,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,87,FRS_87.4,Capture heart rate from paired device,Cloud Sync,TBD,System shall complete the action without data loss.,In Review,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,87,FRS-087-05,Sync readings to cloud API,Backend API,Not ranked,Audit/event record shall be generated where applicable.,In Review,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,88,FRS-088-01,Display current BPM with timestamp,Android/iOS,Medium,Data shall be encrypted in transit and at rest.,Approved?,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,88,FRS-088-02,Support caregiver view,iOS,Low,TBD by clinical SME - intentionally incomplete.,Draft,??
Document 2 - FRS - Heart Rate Monitor Application,FRS,88,FRS-088-03,Manual heart rate entry when device unavailable,Backend API,Medium,Data shall be encrypted in transit and at rest.,In Review,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,88,FRS-088-04,Manual heart rate entry when device unavailable,Bluetooth Sensor,TBD,System shall complete the action without data loss.,Need SME,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,88,FRS-088-05,Show trend chart for 7/30/90 days,Backend API,Not ranked,TBD by clinical SME - intentionally incomplete.,Approved?,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,89,FRS-089-01,Display current BPM with timestamp,Notification Service,Not ranked,Data shall be encrypted in transit and at rest.,Rejected once,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,89,FRS-089-02,Handle offline mode,Android/iOS,Not ranked,Data shall be encrypted in transit and at rest.,Pending QA,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,89,FRS-089-03,Handle offline mode,Backend API,Not ranked,User shall receive clear error message on failure.,Approved?,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,89,FRS_89.4,Display current BPM with timestamp,Android/iOS,Medium,Data shall be encrypted in transit and at rest.,Rejected once,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,89,FRS-089-05,Manual heart rate entry when device unavailable,Android/iOS,Medium,System shall complete the action without data loss.,In Review,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,90,FRS-090-01,Audit user actions,Bluetooth Sensor,Low,User shall receive clear error message on failure.,Approved?,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,90,FRS-090-02,Capture heart rate from paired device,Cloud Sync,Not ranked,TBD by clinical SME - intentionally incomplete.,Rejected once,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,90,FRS-090-03,Handle offline mode,Local DB,Medium,User shall receive clear error message on failure.,Approved?,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,90,FRS-090-04,Validate sensor data range,Cloud Sync,High,User shall receive clear error message on failure.,Pending QA,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,90,FRS_90.5,Support caregiver view,Notification Service,High,Result must be visible in mobile UI within expected time.,Need SME,??
Document 2 - FRS - Heart Rate Monitor Application,FRS,91,FRS-091-01,Support caregiver view,Notification Service,Not ranked,Audit/event record shall be generated where applicable.,Approved?,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,91,FRS-091-02,Notification retry and suppression,Android/iOS,Not ranked,TBD by clinical SME - intentionally incomplete.,Draft,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,91,FRS-091-03,Consent capture and privacy notice,Android,Low,Result must be visible in mobile UI within expected time.,Approved?,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,91,FRS-091-04,Generate high/low heart-rate alert,iOS,Medium,User shall receive clear error message on failure.,Rejected once,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,91,FRS-091-05,Notification retry and suppression,Bluetooth Sensor,High,TBD by clinical SME - intentionally incomplete.,Rejected once,??
Document 2 - FRS - Heart Rate Monitor Application,FRS,92,FRS_92.1,Capture heart rate from paired device,Android,Not ranked,Result must be visible in mobile UI within expected time.,Rejected once,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,92,FRS-092-02,Battery and Bluetooth warning,Local DB,TBD,System shall complete the action without data loss.,Need SME,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,92,FRS-092-03,Display current BPM with timestamp,Android,Medium,System shall complete the action without data loss.,Rejected once,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,92,FRS-092-04,Show trend chart for 7/30/90 days,iOS,Low,System shall complete the action without data loss.,In Review,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,92,FRS-092-05,Battery and Bluetooth warning,Backend API,High,Audit/event record shall be generated where applicable.,Need SME,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,93,FRS-093-01,Validate sensor data range,Bluetooth Sensor,TBD,TBD by clinical SME - intentionally incomplete.,Draft,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,93,FRS_93.2,Show trend chart for 7/30/90 days,Android/iOS,Not ranked,User shall receive clear error message on failure.,Approved?,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,93,FRS-093-03,Handle offline mode,Notification Service,Not ranked,User shall receive clear error message on failure.,Pending QA,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,93,FRS-093-04,Manual heart rate entry when device unavailable,Local DB,Medium,Result must be visible in mobile UI within expected time.,Need SME,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,93,FRS-093-05,Handle offline mode,Local DB,Low,Audit/event record shall be generated where applicable.,Draft,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,94,FRS-094-01,Consent capture and privacy notice,Android/iOS,TBD,System shall complete the action without data loss.,Rejected once,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,94,FRS-094-02,Sync readings to cloud API,Notification Service,TBD,System shall complete the action without data loss.,Pending QA,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,94,FRS-094-03,Validate sensor data range,Android,TBD,Audit/event record shall be generated where applicable.,Draft,OCR noisy line
Document 2 - FRS - Heart Rate Monitor Application,FRS,94,FRS-094-04,Manual heart rate entry when device unavailable,Android/iOS,Low,Data shall be encrypted in transit and at rest.,Rejected once,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,94,FRS_94.5,Consent capture and privacy notice,Local DB,Low,Audit/event record shall be generated where applicable.,Need SME,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,95,FRS-095-01,Generate high/low heart-rate alert,Local DB,Medium,TBD by clinical SME - intentionally incomplete.,Pending QA,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,95,FRS-095-02,Support caregiver view,Backend API,High,TBD by clinical SME - intentionally incomplete.,Need SME,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,95,FRS-095-03,Battery and Bluetooth warning,Android,Medium,Audit/event record shall be generated where applicable.,Need SME,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,95,FRS-095-04,Manual heart rate entry when device unavailable,iOS,Low,Result must be visible in mobile UI within expected time.,Need SME,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,95,FRS-095-05,Validate sensor data range,Bluetooth Sensor,Low,Data shall be encrypted in transit and at rest.,Approved?,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,96,FRS-096-01,Display current BPM with timestamp,Android,High,Result must be visible in mobile UI within expected time.,Pending QA,old text retained
Document 2 - FRS - Heart Rate Monitor Application,FRS,96,FRS-096-02,Audit user actions,iOS,Low,Result must be visible in mobile UI within expected time.,Approved?,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,96,FRS-096-03,Sync readings to cloud API,Notification Service,Not ranked,Audit/event record shall be generated where applicable.,Draft,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,96,FRS-096-04,Consent capture and privacy notice,Cloud Sync,Not ranked,TBD by clinical SME - intentionally incomplete.,Approved?,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,96,FRS-096-05,Display current BPM with timestamp,Bluetooth Sensor,High,Audit/event record shall be generated where applicable.,In Review,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,97,FRS-097-01,Store readings securely on device,iOS,TBD,Audit/event record shall be generated where applicable.,Approved?,manual note
