document_name,doc_type,page,item_id,item_text,platform,risk,acceptance_expected,status,messy_flag
Document 6 - PQ - Heart Rate Monitor Application,PQ,65,PQ-065-01,Capture heart rate from paired device,Backend API,Not ranked,Data shall be encrypted in transit and at rest.,Draft,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,65,PQ-065-02,Battery and Bluetooth warning,Local DB,Not ranked,User shall receive clear error message on failure.,Rejected once,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,65,PQ-065-03,Battery and Bluetooth warning,Backend API,Low,System shall complete the action without data loss.,Draft,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,65,PQ-065-04,Battery and Bluetooth warning,Notification Service,Not ranked,System shall complete the action without data loss.,Draft,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,65,PQ-065-05,Handle offline mode,Android/iOS,TBD,Result must be visible in mobile UI within expected time.,In Review,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,66,PQ-066-01,Store readings securely on device,Local DB,Medium,Result must be visible in mobile UI within expected time.,Rejected once,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,66,PQ_66.2,Notification retry and suppression,Android,TBD,User shall receive clear error message on failure.,Approved?,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,66,PQ-066-03,Audit user actions,Bluetooth Sensor,TBD,Result must be visible in mobile UI within expected time.,Approved?,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,66,PQ_66.4,Manual heart rate entry when device unavailable,Bluetooth Sensor,TBD,TBD by clinical SME - intentionally incomplete.,Need SME,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,66,PQ-066-05,Audit user actions,Android/iOS,Medium,Result must be visible in mobile UI within expected time.,In Review,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,67,PQ-067-01,Notification retry and suppression,Android/iOS,High,Audit/event record shall be generated where applicable.,In Review,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,67,PQ-067-02,Handle offline mode,Bluetooth Sensor,Not ranked,TBD by clinical SME - intentionally incomplete.,Pending QA,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,67,PQ-067-03,Sync readings to cloud API,iOS,TBD,Audit/event record shall be generated where applicable.,Draft,RAG TEST CHUNK
Document 6 - PQ - Heart Rate Monitor Application,PQ,67,PQ-067-04,Capture heart rate from paired device,Backend API,TBD,Data shall be encrypted in transit and at rest.,Draft,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,67,PQ-067-05,Handle offline mode,Android,TBD,Data shall be encrypted in transit and at rest.,Approved?,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,68,PQ_68.1,Show trend chart for 7/30/90 days,Backend API,Medium,System shall complete the action without data loss.,Approved?,RAG TEST CHUNK
Document 6 - PQ - Heart Rate Monitor Application,PQ,68,PQ-068-02,Handle offline mode,Notification Service,High,Data shall be encrypted in transit and at rest.,Approved?,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,68,PQ_68.3,Capture heart rate from paired device,iOS,Medium,System shall complete the action without data loss.,Pending QA,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,68,PQ-068-04,Store readings securely on device,Backend API,TBD,Data shall be encrypted in transit and at rest.,Draft,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,68,PQ-068-05,Generate high/low heart-rate alert,Backend API,Low,TBD by clinical SME - intentionally incomplete.,Draft,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,69,PQ-069-01,Biometric login option,Android/iOS,Low,Result must be visible in mobile UI within expected time.,Draft,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,69,PQ-069-02,Generate high/low heart-rate alert,Notification Service,Not ranked,User shall receive clear error message on failure.,Rejected once,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,69,PQ-069-03,Audit user actions,Android,Medium,System shall complete the action without data loss.,Draft,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,69,PQ-069-04,Consent capture and privacy notice,Android/iOS,High,Data shall be encrypted in transit and at rest.,Rejected once,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,69,PQ_69.5,Battery and Bluetooth warning,Notification Service,High,User shall receive clear error message on failure.,Approved?,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,70,PQ_70.1,Manual heart rate entry when device unavailable,Android,Low,User shall receive clear error message on failure.,Rejected once,??
Document 6 - PQ - Heart Rate Monitor Application,PQ,70,PQ-070-02,Manual heart rate entry when device unavailable,Android/iOS,High,User shall receive clear error message on failure.,Rejected once,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,70,PQ-070-03,Manual heart rate entry when device unavailable,iOS,High,Data shall be encrypted in transit and at rest.,Rejected once,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,70,PQ-070-04,Display current BPM with timestamp,Notification Service,High,Audit/event record shall be generated where applicable.,Need SME,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,70,PQ-070-05,Store readings securely on device,Android,Not ranked,Result must be visible in mobile UI within expected time.,Rejected once,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,71,PQ-071-01,Display current BPM with timestamp,Android/iOS,Not ranked,TBD by clinical SME - intentionally incomplete.,Need SME,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,71,PQ_71.2,Show trend chart for 7/30/90 days,Android,Not ranked,Data shall be encrypted in transit and at rest.,Draft,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,71,PQ-071-03,Consent capture and privacy notice,Notification Service,Not ranked,Data shall be encrypted in transit and at rest.,In Review,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,71,PQ-071-04,Store readings securely on device,Android/iOS,TBD,Result must be visible in mobile UI within expected time.,Approved?,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,71,PQ-071-05,Sync readings to cloud API,iOS,High,Audit/event record shall be generated where applicable.,Approved?,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,72,PQ-072-01,Consent capture and privacy notice,Android/iOS,Medium,Data shall be encrypted in transit and at rest.,Approved?,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,72,PQ_72.2,Export readings as PDF/CSV,Bluetooth Sensor,High,TBD by clinical SME - intentionally incomplete.,In Review,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,72,PQ-072-03,Consent capture and privacy notice,Android/iOS,Not ranked,Audit/event record shall be generated where applicable.,Approved?,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,72,PQ_72.4,Store readings securely on device,iOS,Low,System shall complete the action without data loss.,Approved?,duplicate section
Document 6 - PQ - Heart Rate Monitor Application,PQ,72,PQ_72.5,Display current BPM with timestamp,Local DB,TBD,Result must be visible in mobile UI within expected time.,Pending QA,duplicate section
Document 6 - PQ - Heart Rate Monitor Application,PQ,73,PQ-073-01,Audit user actions,iOS,TBD,Result must be visible in mobile UI within expected time.,Rejected once,??
Document 6 - PQ - Heart Rate Monitor Application,PQ,73,PQ_73.2,Generate high/low heart-rate alert,Backend API,High,Data shall be encrypted in transit and at rest.,Pending QA,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,73,PQ-073-03,Support caregiver view,Bluetooth Sensor,High,Data shall be encrypted in transit and at rest.,Rejected once,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,73,PQ-073-04,Show trend chart for 7/30/90 days,Android,Not ranked,System shall complete the action without data loss.,Need SME,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,73,PQ-073-05,Sync readings to cloud API,Android,High,TBD by clinical SME - intentionally incomplete.,In Review,??
Document 6 - PQ - Heart Rate Monitor Application,PQ,74,PQ-074-01,Manual heart rate entry when device unavailable,Android/iOS,Medium,TBD by clinical SME - intentionally incomplete.,Rejected once,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,74,PQ-074-02,Handle offline mode,Bluetooth Sensor,Medium,Data shall be encrypted in transit and at rest.,Need SME,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,74,PQ-074-03,Store readings securely on device,Bluetooth Sensor,Medium,System shall complete the action without data loss.,In Review,??
Document 6 - PQ - Heart Rate Monitor Application,PQ,74,PQ-074-04,Display current BPM with timestamp,Cloud Sync,Not ranked,Result must be visible in mobile UI within expected time.,Rejected once,duplicate section
Document 6 - PQ - Heart Rate Monitor Application,PQ,74,PQ_74.5,Generate high/low heart-rate alert,Local DB,High,System shall complete the action without data loss.,Approved?,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,75,PQ-075-01,Store readings securely on device,Android,TBD,Data shall be encrypted in transit and at rest.,Rejected once,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,75,PQ_75.2,Biometric login option,Cloud Sync,Low,TBD by clinical SME - intentionally incomplete.,Need SME,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,75,PQ-075-03,Support caregiver view,Notification Service,High,User shall receive clear error message on failure.,Rejected once,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,75,PQ-075-04,Sync readings to cloud API,Backend API,Medium,TBD by clinical SME - intentionally incomplete.,In Review,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,75,PQ-075-05,Generate high/low heart-rate alert,Notification Service,Not ranked,User shall receive clear error message on failure.,Pending QA,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,76,PQ_76.1,Handle offline mode,iOS,Medium,System shall complete the action without data loss.,Rejected once,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,76,PQ-076-02,Manual heart rate entry when device unavailable,Local DB,TBD,TBD by clinical SME - intentionally incomplete.,Need SME,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,76,PQ-076-03,Battery and Bluetooth warning,Android/iOS,Low,Data shall be encrypted in transit and at rest.,In Review,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,76,PQ-076-04,Generate high/low heart-rate alert,Android,High,Data shall be encrypted in transit and at rest.,Draft,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,76,PQ-076-05,Support caregiver view,Bluetooth Sensor,TBD,Data shall be encrypted in transit and at rest.,Pending QA,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,77,PQ-077-01,Consent capture and privacy notice,Cloud Sync,High,System shall complete the action without data loss.,Rejected once,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,77,PQ-077-02,Display current BPM with timestamp,Local DB,TBD,Audit/event record shall be generated where applicable.,Need SME,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,77,PQ-077-03,Show trend chart for 7/30/90 days,Backend API,TBD,User shall receive clear error message on failure.,Approved?,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,77,PQ-077-04,Display current BPM with timestamp,Android,Not ranked,System shall complete the action without data loss.,Rejected once,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,77,PQ-077-05,Handle offline mode,Android,High,User shall receive clear error message on failure.,Pending QA,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,78,PQ-078-01,Display current BPM with timestamp,iOS,Not ranked,TBD by clinical SME - intentionally incomplete.,Rejected once,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,78,PQ-078-02,Show trend chart for 7/30/90 days,Local DB,Medium,Data shall be encrypted in transit and at rest.,Approved?,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,78,PQ_78.3,Sync readings to cloud API,Notification Service,TBD,Result must be visible in mobile UI within expected time.,Approved?,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,78,PQ-078-04,Support caregiver view,Backend API,Not ranked,Result must be visible in mobile UI within expected time.,Pending QA,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,78,PQ-078-05,Support caregiver view,Backend API,TBD,User shall receive clear error message on failure.,Need SME,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,79,PQ-079-01,Generate high/low heart-rate alert,Notification Service,Medium,Result must be visible in mobile UI within expected time.,Pending QA,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,79,PQ-079-02,Validate sensor data range,Local DB,High,User shall receive clear error message on failure.,Need SME,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,79,PQ-079-03,Biometric login option,Cloud Sync,TBD,Result must be visible in mobile UI within expected time.,Need SME,duplicate section
Document 6 - PQ - Heart Rate Monitor Application,PQ,79,PQ-079-04,Sync readings to cloud API,iOS,Medium,User shall receive clear error message on failure.,Draft,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,79,PQ-079-05,Export readings as PDF/CSV,Cloud Sync,TBD,User shall receive clear error message on failure.,Draft,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,80,PQ_80.1,Generate high/low heart-rate alert,Android,Low,Data shall be encrypted in transit and at rest.,Need SME,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,80,PQ-080-02,Generate high/low heart-rate alert,Local DB,High,User shall receive clear error message on failure.,Need SME,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,80,PQ_80.3,Manual heart rate entry when device unavailable,Bluetooth Sensor,Medium,Data shall be encrypted in transit and at rest.,Draft,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,80,PQ-080-04,Generate high/low heart-rate alert,Notification Service,Low,User shall receive clear error message on failure.,Draft,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,80,PQ-080-05,Manual heart rate entry when device unavailable,Notification Service,Low,Result must be visible in mobile UI within expected time.,Rejected once,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,81,PQ-081-01,Manual heart rate entry when device unavailable,iOS,High,User shall receive clear error message on failure.,Draft,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,81,PQ-081-02,Capture heart rate from paired device,Local DB,Medium,User shall receive clear error message on failure.,In Review,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,81,PQ-081-03,Battery and Bluetooth warning,Notification Service,Medium,TBD by clinical SME - intentionally incomplete.,Rejected once,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,81,PQ-081-04,Manual heart rate entry when device unavailable,Bluetooth Sensor,Low,TBD by clinical SME - intentionally incomplete.,Draft,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,81,PQ_81.5,Consent capture and privacy notice,Cloud Sync,Medium,User shall receive clear error message on failure.,Approved?,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,82,PQ-082-01,Show trend chart for 7/30/90 days,Cloud Sync,Not ranked,System shall complete the action without data loss.,Rejected once,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,82,PQ-082-02,Battery and Bluetooth warning,Backend API,Low,User shall receive clear error message on failure.,In Review,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,82,PQ-082-03,Consent capture and privacy notice,Android,Not ranked,System shall complete the action without data loss.,In Review,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,82,PQ-082-04,Support caregiver view,Local DB,High,User shall receive clear error message on failure.,Pending QA,duplicate section
Document 6 - PQ - Heart Rate Monitor Application,PQ,82,PQ-082-05,Biometric login option,iOS,Low,TBD by clinical SME - intentionally incomplete.,Pending QA,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,83,PQ-083-01,Audit user actions,iOS,Medium,Audit/event record shall be generated where applicable.,In Review,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,83,PQ-083-02,Generate high/low heart-rate alert,Local DB,High,System shall complete the action without data loss.,Pending QA,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,83,PQ-083-03,Export readings as PDF/CSV,Cloud Sync,Low,Result must be visible in mobile UI within expected time.,Draft,??
Document 6 - PQ - Heart Rate Monitor Application,PQ,83,PQ-083-04,Sync readings to cloud API,Local DB,Not ranked,Data shall be encrypted in transit and at rest.,Need SME,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,83,PQ-083-05,Handle offline mode,Cloud Sync,High,User shall receive clear error message on failure.,Approved?,duplicate section
Document 6 - PQ - Heart Rate Monitor Application,PQ,84,PQ-084-01,Capture heart rate from paired device,Android,Low,System shall complete the action without data loss.,Need SME,??
Document 6 - PQ - Heart Rate Monitor Application,PQ,84,PQ-084-02,Store readings securely on device,Android/iOS,Low,User shall receive clear error message on failure.,Draft,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,84,PQ-084-03,Display current BPM with timestamp,Backend API,Medium,Data shall be encrypted in transit and at rest.,Need SME,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,84,PQ-084-04,Support caregiver view,Backend API,Not ranked,TBD by clinical SME - intentionally incomplete.,Draft,??
Document 6 - PQ - Heart Rate Monitor Application,PQ,84,PQ-084-05,Show trend chart for 7/30/90 days,Cloud Sync,Low,Result must be visible in mobile UI within expected time.,Draft,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,85,PQ-085-01,Store readings securely on device,Android,Medium,Data shall be encrypted in transit and at rest.,Need SME,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,85,PQ-085-02,Display current BPM with timestamp,Android/iOS,High,Data shall be encrypted in transit and at rest.,In Review,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,85,PQ_85.3,Store readings securely on device,Local DB,TBD,Audit/event record shall be generated where applicable.,Approved?,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,85,PQ_85.4,Store readings securely on device,Local DB,Medium,User shall receive clear error message on failure.,Approved?,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,85,PQ_85.5,Battery and Bluetooth warning,Cloud Sync,Not ranked,System shall complete the action without data loss.,Draft,RAG TEST CHUNK
Document 6 - PQ - Heart Rate Monitor Application,PQ,86,PQ-086-01,Validate sensor data range,Bluetooth Sensor,Medium,TBD by clinical SME - intentionally incomplete.,In Review,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,86,PQ-086-02,Biometric login option,Cloud Sync,Not ranked,Audit/event record shall be generated where applicable.,Rejected once,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,86,PQ-086-03,Sync readings to cloud API,Notification Service,Not ranked,User shall receive clear error message on failure.,Draft,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,86,PQ-086-04,Capture heart rate from paired device,Android,TBD,Result must be visible in mobile UI within expected time.,Approved?,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,86,PQ-086-05,Store readings securely on device,Android,Low,Data shall be encrypted in transit and at rest.,In Review,??
Document 6 - PQ - Heart Rate Monitor Application,PQ,87,PQ_87.1,Battery and Bluetooth warning,Cloud Sync,Not ranked,TBD by clinical SME - intentionally incomplete.,Approved?,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,87,PQ-087-02,Generate high/low heart-rate alert,Backend API,Medium,Data shall be encrypted in transit and at rest.,Need SME,RAG TEST CHUNK
Document 6 - PQ - Heart Rate Monitor Application,PQ,87,PQ-087-03,Biometric login option,Local DB,Not ranked,System shall complete the action without data loss.,Approved?,duplicate section
Document 6 - PQ - Heart Rate Monitor Application,PQ,87,PQ-087-04,Audit user actions,Cloud Sync,Medium,Data shall be encrypted in transit and at rest.,Need SME,RAG TEST CHUNK
Document 6 - PQ - Heart Rate Monitor Application,PQ,87,PQ-087-05,Audit user actions,Android,High,Data shall be encrypted in transit and at rest.,Approved?,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,88,PQ_88.1,Consent capture and privacy notice,Notification Service,Medium,TBD by clinical SME - intentionally incomplete.,Need SME,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,88,PQ_88.2,Consent capture and privacy notice,Cloud Sync,Medium,Audit/event record shall be generated where applicable.,Approved?,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,88,PQ_88.3,Validate sensor data range,Cloud Sync,Not ranked,TBD by clinical SME - intentionally incomplete.,Rejected once,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,88,PQ_88.4,Store readings securely on device,Backend API,TBD,Audit/event record shall be generated where applicable.,Need SME,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,88,PQ-088-05,Show trend chart for 7/30/90 days,Notification Service,Low,Result must be visible in mobile UI within expected time.,Approved?,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,89,PQ-089-01,Battery and Bluetooth warning,Android/iOS,Not ranked,Data shall be encrypted in transit and at rest.,Pending QA,??
Document 6 - PQ - Heart Rate Monitor Application,PQ,89,PQ-089-02,Validate sensor data range,iOS,High,System shall complete the action without data loss.,Rejected once,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,89,PQ_89.3,Notification retry and suppression,iOS,Not ranked,TBD by clinical SME - intentionally incomplete.,Draft,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,89,PQ-089-04,Display current BPM with timestamp,Android/iOS,Low,User shall receive clear error message on failure.,Need SME,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,89,PQ_89.5,Manual heart rate entry when device unavailable,Bluetooth Sensor,High,TBD by clinical SME - intentionally incomplete.,In Review,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,90,PQ_90.1,Store readings securely on device,Bluetooth Sensor,TBD,Audit/event record shall be generated where applicable.,In Review,duplicate section
Document 6 - PQ - Heart Rate Monitor Application,PQ,90,PQ-090-02,Store readings securely on device,Cloud Sync,TBD,System shall complete the action without data loss.,Draft,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,90,PQ-090-03,Capture heart rate from paired device,Notification Service,Medium,TBD by clinical SME - intentionally incomplete.,Draft,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,90,PQ-090-04,Validate sensor data range,Backend API,Low,System shall complete the action without data loss.,Pending QA,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,90,PQ-090-05,Display current BPM with timestamp,Notification Service,High,Audit/event record shall be generated where applicable.,Need SME,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,91,PQ-091-01,Store readings securely on device,Backend API,TBD,System shall complete the action without data loss.,In Review,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,91,PQ_91.2,Biometric login option,Local DB,Low,Result must be visible in mobile UI within expected time.,In Review,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,91,PQ-091-03,Support caregiver view,Bluetooth Sensor,TBD,TBD by clinical SME - intentionally incomplete.,Approved?,??
Document 6 - PQ - Heart Rate Monitor Application,PQ,91,PQ-091-04,Battery and Bluetooth warning,Notification Service,Not ranked,Data shall be encrypted in transit and at rest.,Need SME,RAG TEST CHUNK
Document 6 - PQ - Heart Rate Monitor Application,PQ,91,PQ-091-05,Notification retry and suppression,Bluetooth Sensor,Medium,System shall complete the action without data loss.,Pending QA,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,92,PQ-092-01,Generate high/low heart-rate alert,Cloud Sync,Low,TBD by clinical SME - intentionally incomplete.,Rejected once,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,92,PQ-092-02,Validate sensor data range,Backend API,TBD,System shall complete the action without data loss.,Rejected once,RAG TEST CHUNK
Document 6 - PQ - Heart Rate Monitor Application,PQ,92,PQ_92.3,Display current BPM with timestamp,Local DB,High,Audit/event record shall be generated where applicable.,Approved?,duplicate section
Document 6 - PQ - Heart Rate Monitor Application,PQ,92,PQ-092-04,Biometric login option,Backend API,Low,TBD by clinical SME - intentionally incomplete.,Draft,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,92,PQ_92.5,Support caregiver view,iOS,Medium,Result must be visible in mobile UI within expected time.,Pending QA,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,93,PQ-093-01,Battery and Bluetooth warning,Bluetooth Sensor,High,Data shall be encrypted in transit and at rest.,In Review,RAG TEST CHUNK
Document 6 - PQ - Heart Rate Monitor Application,PQ,93,PQ-093-02,Validate sensor data range,Bluetooth Sensor,Low,TBD by clinical SME - intentionally incomplete.,Need SME,RAG TEST CHUNK
Document 6 - PQ - Heart Rate Monitor Application,PQ,93,PQ-093-03,Export readings as PDF/CSV,iOS,High,TBD by clinical SME - intentionally incomplete.,Need SME,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,93,PQ-093-04,Generate high/low heart-rate alert,Local DB,TBD,Data shall be encrypted in transit and at rest.,Pending QA,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,93,PQ-093-05,Audit user actions,Backend API,Medium,Audit/event record shall be generated where applicable.,Draft,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,94,PQ-094-01,Manual heart rate entry when device unavailable,Android,Medium,TBD by clinical SME - intentionally incomplete.,Approved?,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,94,PQ_94.2,Store readings securely on device,Bluetooth Sensor,Low,TBD by clinical SME - intentionally incomplete.,Rejected once,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,94,PQ-094-03,Export readings as PDF/CSV,Local DB,TBD,Audit/event record shall be generated where applicable.,Rejected once,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,94,PQ-094-04,Notification retry and suppression,Cloud Sync,High,Result must be visible in mobile UI within expected time.,Need SME,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,94,PQ-094-05,Generate high/low heart-rate alert,iOS,TBD,User shall receive clear error message on failure.,Approved?,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,95,PQ-095-01,Notification retry and suppression,Backend API,Not ranked,TBD by clinical SME - intentionally incomplete.,In Review,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,95,PQ-095-02,Export readings as PDF/CSV,Android/iOS,Not ranked,System shall complete the action without data loss.,Approved?,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,95,PQ_95.3,Manual heart rate entry when device unavailable,Local DB,TBD,Audit/event record shall be generated where applicable.,Rejected once,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,95,PQ-095-04,Consent capture and privacy notice,iOS,Not ranked,TBD by clinical SME - intentionally incomplete.,Draft,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,95,PQ-095-05,Consent capture and privacy notice,Bluetooth Sensor,Medium,Audit/event record shall be generated where applicable.,Pending QA,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,96,PQ_96.1,Show trend chart for 7/30/90 days,iOS,Not ranked,User shall receive clear error message on failure.,Approved?,??
Document 6 - PQ - Heart Rate Monitor Application,PQ,96,PQ-096-02,Generate high/low heart-rate alert,Local DB,Medium,User shall receive clear error message on failure.,Rejected once,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,96,PQ-096-03,Manual heart rate entry when device unavailable,Cloud Sync,High,Result must be visible in mobile UI within expected time.,Approved?,??
Document 6 - PQ - Heart Rate Monitor Application,PQ,96,PQ-096-04,Store readings securely on device,Backend API,Medium,TBD by clinical SME - intentionally incomplete.,Need SME,RAG TEST CHUNK
